season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2015-2016,NEW YORK KNICKS,2015-11-04,240,33,84,8,24,12,15,9,31,16,6,7,12,23,0.475,0.44,0.28600000000000003,0.179,18.8,77.5,45.5,48.5,6.4,12.5,11.7,100,92.2,102.9,0
2015-2016,CLEVELAND CAVALIERS,2015-11-04,240,33,83,7,27,23,32,9,39,21,5,2,11,12,0.494,0.44,0.325,0.386,22.5,81.3,54.5,63.6,5.4,3.3,10.2,100,102.9,92.2,0
2015-2016,LOS ANGELES CLIPPERS,2015-11-04,240,43,88,8,22,14,22,10,31,24,6,4,11,26,0.5529999999999999,0.534,0.25,0.25,23.3,77.5,49.4,55.8,6.2,6.8,10.1,100,110.8,114.9,0
2015-2016,GOLDEN STATE WARRIORS,2015-11-04,240,39,85,10,26,24,31,9,33,28,6,5,12,22,0.568,0.518,0.306,0.365,22.5,76.7,50.6,71.8,6.2,7.6,10.8,100,114.9,110.8,0
2015-2016,ORLANDO MAGIC,2015-11-04,265,46,91,7,20,15,19,9,29,28,12,6,14,25,0.574,0.544,0.22,0.209,22.0,64.4,44.2,60.9,11.7,11.1,12.4,100,111.1,116.0,0
2015-2016,HOUSTON ROCKETS,2015-11-04,265,42,88,11,34,24,34,16,32,28,8,1,19,20,0.578,0.54,0.386,0.386,35.6,78.0,55.8,66.7,7.8,1.4,15.6,100,116.0,111.1,0
2015-2016,BOSTON CELTICS,2015-11-04,240,35,83,10,27,18,22,15,34,20,7,5,19,22,0.529,0.482,0.325,0.265,31.9,61.8,48.0,57.1,7.4,7.4,17.0,100,104.2,106.3,0
2015-2016,INDIANA PACERS,2015-11-04,240,35,91,8,23,22,29,21,32,18,10,1,14,20,0.482,0.429,0.253,0.319,38.2,68.1,52.0,51.4,10.6,1.8,11.9,100,106.3,104.2,0
2015-2016,PHILADELPHIA 76ERS,2015-11-04,240,34,81,6,28,13,15,12,39,23,4,9,18,23,0.4970000000000001,0.457,0.34600000000000003,0.185,30.0,83.0,58.6,67.6,4.4,14.3,17.0,100,94.9,99.2,0
2015-2016,MILWAUKEE BUCKS,2015-11-04,240,35,86,8,23,13,17,8,28,24,6,4,10,19,0.487,0.453,0.267,0.198,17.0,70.0,41.4,68.6,6.5,7.5,9.7,100,99.2,94.9,0
2015-2016,TORONTO RAPTORS,2015-11-04,240,33,79,5,14,32,39,12,33,12,14,3,14,16,0.536,0.449,0.177,0.494,28.6,75.0,52.3,36.4,14.8,5.1,12.7,100,108.6,103.4,0
2015-2016,OKLAHOMA CITY THUNDER,2015-11-04,240,39,82,8,23,12,14,11,30,26,8,10,19,29,0.556,0.524,0.28,0.171,25.0,71.4,47.7,66.7,8.4,15.4,17.7,100,103.4,108.6,0
2015-2016,SACRAMENTO KINGS,2015-11-04,240,40,84,11,24,6,12,7,26,25,9,4,17,22,0.5429999999999999,0.542,0.28600000000000003,0.14300000000000002,17.9,74.3,44.6,62.5,9.2,6.7,16.0,100,98.6,120.0,0
2015-2016,PHOENIX SUNS,2015-11-04,240,45,83,14,23,14,22,9,32,27,14,4,18,11,0.637,0.627,0.277,0.265,25.7,82.1,55.4,60.0,14.2,6.7,16.3,100,120.0,98.6,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-11-04,240,41,77,11,25,15,32,13,35,11,5,7,19,25,0.593,0.604,0.325,0.416,35.1,68.6,54.5,26.8,5.3,10.9,17.3,100,115.5,98.4,0
2015-2016,UTAH JAZZ,2015-11-04,240,33,88,5,24,21,33,16,24,9,12,8,9,22,0.449,0.403,0.273,0.375,31.4,64.9,45.5,27.3,12.8,15.4,8.1,100,98.4,115.5,0
2015-2016,SAN ANTONIO SPURS,2015-11-04,240,37,81,7,22,18,20,9,40,21,5,3,20,21,0.551,0.5,0.272,0.247,23.7,90.9,59.8,56.8,5.1,4.7,18.2,100,101.0,104.0,0
2015-2016,WASHINGTON WIZARDS,2015-11-04,240,42,87,8,23,10,14,4,29,27,11,3,10,19,0.547,0.529,0.264,0.161,9.1,76.3,40.2,64.3,11.2,5.1,9.7,100,104.0,101.0,0
2015-2016,OKLAHOMA CITY THUNDER,2015-11-05,240,38,84,5,13,17,20,9,35,21,2,8,9,18,0.528,0.482,0.155,0.238,20.0,76.1,48.4,55.3,2.2,11.1,8.8,100,107.2,113.8,0
2015-2016,CHICAGO BULLS,2015-11-05,240,40,90,7,18,17,21,11,36,20,3,7,6,17,0.524,0.483,0.2,0.233,23.9,80.0,51.6,50.0,3.3,9.9,5.7,100,113.8,107.2,0
2015-2016,CHARLOTTE HORNETS,2015-11-05,240,44,89,6,27,14,17,8,40,19,8,6,11,25,0.56,0.528,0.303,0.191,18.2,83.3,52.2,43.2,8.2,11.3,10.2,100,110.8,96.4,0
2015-2016,DALLAS MAVERICKS,2015-11-05,240,32,82,6,29,24,27,8,36,17,8,2,13,13,0.501,0.4270000000000001,0.354,0.329,16.7,81.8,47.8,53.1,8.2,3.2,12.2,100,96.4,110.8,0
2015-2016,UTAH JAZZ,2015-11-05,240,37,85,11,24,11,17,12,31,23,6,6,10,26,0.519,0.5,0.282,0.2,26.1,73.8,48.9,62.2,6.9,11.5,9.8,100,109.9,96.2,0
2015-2016,DENVER NUGGETS,2015-11-05,240,28,72,5,20,23,34,11,34,16,4,6,13,14,0.483,0.424,0.278,0.472,26.2,73.9,51.1,57.1,4.6,9.8,13.0,100,96.2,109.9,0
2015-2016,MIAMI HEAT,2015-11-05,240,37,76,4,14,18,25,7,35,14,6,6,16,19,0.552,0.513,0.184,0.329,17.1,77.8,48.8,37.8,6.3,8.2,15.5,100,100.2,87.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-11-05,240,30,85,4,12,20,22,10,34,16,7,6,16,27,0.444,0.376,0.141,0.259,22.2,82.9,51.2,53.3,7.3,9.7,14.5,100,87.7,100.2,0
2015-2016,MEMPHIS GRIZZLIES,2015-11-05,240,37,77,7,20,15,21,7,29,20,4,5,8,14,0.557,0.526,0.26,0.273,17.5,67.4,43.4,54.1,4.6,8.8,8.5,100,110.4,132.2,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-11-05,240,44,87,15,30,12,20,14,33,29,3,3,8,19,0.6,0.5920000000000001,0.345,0.23,32.6,82.5,56.6,65.9,3.4,5.3,7.7,100,132.2,110.4,0
2015-2016,WASHINGTON WIZARDS,2015-11-06,240,36,88,8,25,18,23,10,35,23,10,8,24,27,0.499,0.455,0.284,0.261,20.8,70.0,45.9,63.9,9.3,11.9,19.7,100,90.8,109.4,0
2015-2016,BOSTON CELTICS,2015-11-06,240,44,97,12,30,18,23,15,38,24,18,5,17,21,0.551,0.515,0.309,0.237,30.0,79.2,54.1,54.5,16.7,7.9,13.7,100,109.4,90.8,0
2015-2016,LOS ANGELES LAKERS,2015-11-06,240,33,78,7,23,31,40,5,35,14,9,6,15,22,0.544,0.468,0.295,0.513,13.5,71.4,46.5,42.4,8.9,8.1,13.6,100,102.8,96.9,0
2015-2016,BROOKLYN NETS,2015-11-06,240,40,93,3,19,15,20,14,32,21,6,6,15,29,0.481,0.446,0.204,0.215,28.6,86.5,53.5,52.5,5.9,10.9,12.8,100,96.9,102.8,0
2015-2016,PHILADELPHIA 76ERS,2015-11-06,240,41,79,10,23,10,15,7,31,23,9,4,16,18,0.596,0.5820000000000001,0.29100000000000004,0.19,17.1,73.8,45.8,56.1,9.4,6.5,15.7,100,106.4,112.6,0
2015-2016,CLEVELAND CAVALIERS,2015-11-06,240,45,88,10,26,8,12,11,34,29,9,0,17,20,0.579,0.568,0.295,0.136,26.2,82.9,54.2,64.4,9.4,0.0,15.4,100,112.6,106.4,0
2015-2016,DENVER NUGGETS,2015-11-06,240,39,92,8,24,18,22,10,34,23,13,5,19,20,0.511,0.467,0.261,0.239,20.0,72.3,45.4,59.0,12.1,8.9,15.7,100,96.9,110.8,0
2015-2016,GOLDEN STATE WARRIORS,2015-11-06,240,46,93,17,37,10,18,13,40,40,10,6,20,22,0.59,0.586,0.398,0.194,27.7,80.0,54.6,87.0,9.3,8.8,16.5,100,110.8,96.9,0
2015-2016,MIAMI HEAT,2015-11-06,240,36,81,6,20,9,13,7,33,21,5,6,11,19,0.502,0.481,0.247,0.16,17.1,78.6,48.2,58.3,5.5,9.2,11.3,100,96.4,99.7,0
2015-2016,INDIANA PACERS,2015-11-06,240,36,80,5,15,13,24,9,34,21,4,5,12,15,0.4970000000000001,0.481,0.188,0.3,21.4,82.9,51.8,58.3,4.4,8.2,11.7,100,99.7,96.4,0
2015-2016,ATLANTA HAWKS,2015-11-06,240,41,77,9,21,30,35,6,35,30,10,6,15,21,0.655,0.591,0.273,0.455,18.8,85.4,56.2,73.2,10.1,11.1,14.0,100,122.3,116.3,0
2015-2016,NEW ORLEANS PELICANS,2015-11-06,240,42,84,10,30,21,24,6,26,30,9,7,12,24,0.608,0.56,0.35700000000000004,0.28600000000000003,14.6,81.3,43.8,71.4,9.1,12.5,11.3,100,116.3,122.3,0
2015-2016,MILWAUKEE BUCKS,2015-11-06,240,35,81,3,14,26,29,13,28,21,6,5,12,24,0.528,0.451,0.173,0.358,31.0,66.7,48.8,60.0,6.7,8.8,11.3,100,110.3,102.5,0
2015-2016,NEW YORK KNICKS,2015-11-06,240,33,81,4,24,22,28,14,29,20,3,5,15,22,0.493,0.4320000000000001,0.29600000000000004,0.34600000000000003,33.3,69.0,51.2,60.6,3.3,7.5,13.8,100,102.5,110.3,0
2015-2016,TORONTO RAPTORS,2015-11-06,240,30,86,5,23,22,29,15,29,13,5,5,9,18,0.44,0.378,0.267,0.337,30.6,82.9,52.4,43.3,5.6,9.6,8.4,100,97.8,103.4,0
2015-2016,ORLANDO MAGIC,2015-11-06,240,33,77,9,25,17,22,6,34,22,4,4,12,25,0.531,0.487,0.325,0.28600000000000003,17.1,69.4,47.6,66.7,4.5,6.3,12.2,100,103.4,97.8,0
2015-2016,DETROIT PISTONS,2015-11-06,240,37,74,8,22,18,36,6,41,15,8,3,15,21,0.557,0.5539999999999999,0.297,0.486,14.6,78.8,50.5,40.5,8.1,4.8,14.3,100,100.8,92.8,0
2015-2016,PHOENIX SUNS,2015-11-06,240,37,92,10,30,8,13,11,35,14,8,3,16,29,0.471,0.457,0.326,0.141,21.2,85.4,49.5,37.8,8.1,5.8,14.1,100,92.8,100.8,0
2015-2016,HOUSTON ROCKETS,2015-11-06,240,40,82,15,36,21,27,14,35,23,8,4,21,26,0.618,0.579,0.439,0.329,32.6,71.4,53.3,57.5,7.9,6.2,18.3,100,114.5,108.6,0
2015-2016,SACRAMENTO KINGS,2015-11-06,240,40,93,9,28,21,29,14,29,26,14,3,15,19,0.52,0.478,0.301,0.312,28.6,67.4,46.7,65.0,13.8,6.5,12.4,100,108.6,114.5,0
2015-2016,WASHINGTON WIZARDS,2015-11-07,240,38,78,8,24,15,17,8,33,27,11,3,24,18,0.579,0.5379999999999999,0.308,0.218,21.6,76.7,51.3,71.1,11.0,5.1,21.9,100,99.3,114.4,0
2015-2016,ATLANTA HAWKS,2015-11-07,240,43,92,13,33,15,15,10,29,37,12,4,14,15,0.578,0.5379999999999999,0.359,0.163,23.3,78.4,48.8,86.0,12.0,7.4,12.4,100,114.4,99.3,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-11-07,265,39,96,7,16,17,27,14,44,26,8,7,15,23,0.473,0.443,0.16699999999999998,0.281,25.9,81.5,53.7,66.7,7.5,11.5,12.2,100,95.2,86.8,0
2015-2016,CHICAGO BULLS,2015-11-07,265,33,93,11,32,16,23,10,40,20,7,6,18,26,0.451,0.414,0.344,0.247,18.5,74.1,46.3,60.6,6.5,7.5,14.9,100,86.8,95.2,0
2015-2016,NEW ORLEANS PELICANS,2015-11-07,240,39,86,9,28,11,13,7,35,21,7,6,12,24,0.534,0.506,0.326,0.151,16.3,85.4,50.0,53.8,7.4,10.0,11.6,100,103.2,112.7,0
2015-2016,DALLAS MAVERICKS,2015-11-07,240,40,84,9,24,18,22,6,36,20,5,2,9,17,0.5710000000000001,0.53,0.28600000000000003,0.262,14.6,83.7,50.0,50.0,5.3,3.4,8.8,100,112.7,103.2,0
2015-2016,HOUSTON ROCKETS,2015-11-07,240,38,86,7,30,26,29,11,36,16,7,3,14,27,0.552,0.483,0.349,0.337,26.8,76.6,53.4,42.1,7.1,4.5,12.4,100,111.1,107.0,0
2015-2016,LOS ANGELES CLIPPERS,2015-11-07,240,42,88,4,22,17,25,11,30,29,8,5,12,23,0.53,0.5,0.25,0.284,23.4,73.2,46.6,69.0,8.2,8.9,10.8,100,107.0,111.1,0
2015-2016,BROOKLYN NETS,2015-11-07,240,34,82,3,9,15,19,17,35,18,11,3,18,18,0.476,0.433,0.11,0.232,35.4,77.8,55.9,52.9,12.1,4.8,16.6,100,94.4,103.2,0
2015-2016,MILWAUKEE BUCKS,2015-11-07,240,37,82,8,20,12,16,10,31,27,9,6,15,16,0.528,0.5,0.244,0.195,22.2,64.6,44.1,73.0,9.9,8.2,14.4,100,103.2,94.4,0
2015-2016,ORLANDO MAGIC,2015-11-07,240,39,83,6,13,21,24,10,31,24,10,7,13,23,0.561,0.506,0.157,0.289,26.3,75.6,51.9,61.5,10.6,14.9,12.2,100,111.6,103.1,0
2015-2016,PHILADELPHIA 76ERS,2015-11-07,240,36,80,11,33,14,26,10,28,24,6,10,16,20,0.53,0.519,0.413,0.325,24.4,73.7,48.1,66.7,6.4,14.3,14.9,100,103.1,111.6,0
2015-2016,GOLDEN STATE WARRIORS,2015-11-07,240,38,92,8,39,19,22,15,31,27,13,2,18,15,0.506,0.457,0.424,0.239,31.9,70.5,50.5,71.1,13.0,2.9,15.0,100,103.4,94.3,0
2015-2016,SACRAMENTO KINGS,2015-11-07,240,38,87,6,19,12,16,13,32,26,9,3,21,19,0.5,0.471,0.218,0.184,29.5,68.1,49.5,68.4,9.0,5.7,18.3,100,94.3,103.4,0
2015-2016,CHARLOTTE HORNETS,2015-11-07,240,34,73,6,19,20,31,6,27,15,7,0,15,18,0.542,0.507,0.26,0.425,14.3,81.8,44.0,44.1,7.4,0.0,14.8,100,99.1,120.2,0
2015-2016,SAN ANTONIO SPURS,2015-11-07,240,45,81,9,21,15,23,6,36,35,11,3,12,26,0.626,0.611,0.259,0.284,18.2,85.7,56.0,77.8,11.6,5.6,11.6,100,120.2,99.1,0
2015-2016,MEMPHIS GRIZZLIES,2015-11-07,240,30,91,6,19,13,14,13,31,16,8,1,14,21,0.407,0.363,0.209,0.154,24.5,77.5,47.3,53.3,8.6,2.1,12.6,100,84.7,95.5,0
2015-2016,UTAH JAZZ,2015-11-07,240,31,74,12,27,15,18,9,40,18,7,10,21,20,0.5429999999999999,0.5,0.365,0.243,22.5,75.5,52.7,58.1,7.5,13.9,20.4,100,95.5,84.7,0
2015-2016,INDIANA PACERS,2015-11-08,240,39,90,6,18,13,19,12,35,22,5,4,7,20,0.493,0.467,0.2,0.211,24.5,76.1,49.5,56.4,5.5,6.8,6.6,100,106.2,110.6,0
2015-2016,CLEVELAND CAVALIERS,2015-11-08,240,38,83,8,24,17,25,11,37,25,5,4,10,20,0.537,0.506,0.289,0.301,23.9,75.5,50.5,65.8,5.5,5.6,9.6,100,110.6,106.2,0
2015-2016,TORONTO RAPTORS,2015-11-08,240,28,71,3,19,17,22,7,31,17,8,5,16,21,0.471,0.415,0.268,0.31,16.7,70.5,44.2,60.7,9.1,7.9,16.5,100,86.4,109.1,0
2015-2016,MIAMI HEAT,2015-11-08,240,35,83,8,20,18,25,13,35,18,8,8,10,20,0.511,0.47,0.241,0.301,29.5,83.3,55.8,51.4,9.1,15.4,9.6,100,109.1,86.4,0
2015-2016,LOS ANGELES LAKERS,2015-11-08,240,36,94,9,27,14,23,12,34,19,7,3,9,20,0.456,0.431,0.287,0.245,22.2,77.3,46.9,52.8,7.3,5.3,8.0,100,99.7,103.9,0
2015-2016,NEW YORK KNICKS,2015-11-08,240,33,84,9,27,24,29,10,42,22,5,5,9,15,0.512,0.446,0.321,0.345,22.7,77.8,53.1,66.7,5.2,7.5,8.5,100,103.9,99.7,0
2015-2016,PHOENIX SUNS,2015-11-08,240,38,84,7,16,20,26,7,26,18,7,1,23,25,0.54,0.494,0.19,0.31,16.7,60.5,38.8,47.4,6.6,1.4,19.4,100,97.6,117.4,0
2015-2016,OKLAHOMA CITY THUNDER,2015-11-08,240,49,94,4,20,22,30,17,35,26,14,8,15,25,0.578,0.5429999999999999,0.213,0.319,39.5,83.3,61.2,53.1,13.3,11.8,12.3,100,117.4,97.6,0
2015-2016,DETROIT PISTONS,2015-11-08,240,47,96,11,30,15,22,18,28,16,13,5,9,16,0.568,0.547,0.313,0.229,35.3,80.0,53.5,34.0,13.5,9.8,7.8,100,124.3,106.7,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-11-08,240,41,76,9,25,12,18,7,33,24,5,2,22,22,0.614,0.599,0.329,0.237,20.0,64.7,46.5,58.5,5.2,3.0,20.8,100,106.7,124.3,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-11-09,240,46,80,7,15,18,22,8,32,27,10,5,19,18,0.652,0.619,0.188,0.275,25.8,88.9,59.7,58.7,10.0,9.1,17.5,100,117.5,107.4,0
2015-2016,ATLANTA HAWKS,2015-11-09,240,44,86,13,31,6,7,4,23,30,13,6,17,19,0.601,0.5870000000000001,0.36,0.081,11.1,74.2,40.3,68.2,13.1,9.2,16.0,100,107.4,117.5,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-11-09,240,36,91,10,29,22,27,10,29,20,6,3,9,22,0.505,0.451,0.319,0.297,20.4,78.4,45.3,55.6,6.2,5.2,8.0,100,107.2,111.3,0
2015-2016,DENVER NUGGETS,2015-11-09,240,40,77,7,19,21,32,8,39,20,5,7,14,20,0.593,0.565,0.247,0.416,21.6,79.6,54.7,50.0,5.2,11.3,13.3,100,111.3,107.2,0
2015-2016,DETROIT PISTONS,2015-11-09,240,40,85,6,19,9,15,12,29,15,9,3,20,14,0.519,0.506,0.224,0.17600000000000002,30.0,69.0,50.0,37.5,9.3,4.3,17.9,100,98.5,113.0,0
2015-2016,GOLDEN STATE WARRIORS,2015-11-09,240,43,91,12,21,11,13,13,28,29,13,4,16,18,0.563,0.5379999999999999,0.231,0.14300000000000002,31.0,70.0,50.0,67.4,13.5,6.1,14.2,100,113.0,98.5,0
2015-2016,ORLANDO MAGIC,2015-11-09,240,31,78,10,33,12,17,7,37,16,9,3,21,20,0.491,0.462,0.423,0.218,16.3,86.0,51.2,51.6,9.2,5.8,19.7,100,86.2,99.5,0
2015-2016,INDIANA PACERS,2015-11-09,240,34,77,11,25,18,22,6,36,25,12,4,18,16,0.56,0.513,0.325,0.28600000000000003,14.0,83.7,48.8,73.5,12.3,8.9,17.2,100,99.5,86.2,0
2015-2016,MEMPHIS GRIZZLIES,2015-11-09,240,35,80,2,11,20,29,10,30,21,11,3,14,28,0.496,0.45,0.138,0.363,23.8,78.9,50.0,60.0,11.8,6.1,13.1,100,99.0,101.1,0
2015-2016,LOS ANGELES CLIPPERS,2015-11-09,240,28,68,5,19,33,37,8,32,14,5,8,18,20,0.5579999999999999,0.449,0.279,0.544,21.1,76.2,50.0,50.0,5.4,11.6,17.6,100,101.1,99.0,0
2015-2016,CHICAGO BULLS,2015-11-09,240,41,96,10,25,19,23,13,45,28,6,10,14,19,0.523,0.479,0.26,0.24,26.0,75.0,52.7,68.3,5.7,13.3,11.7,100,106.4,84.3,0
2015-2016,PHILADELPHIA 76ERS,2015-11-09,240,35,100,5,25,13,23,15,37,19,6,9,13,13,0.4,0.375,0.25,0.23,25.0,74.0,47.3,54.3,5.7,12.7,10.6,100,84.3,106.4,0
2015-2016,SAN ANTONIO SPURS,2015-11-09,240,46,87,6,23,8,11,8,38,34,11,7,16,19,0.5770000000000001,0.563,0.264,0.126,20.5,77.6,52.3,73.9,11.2,10.8,14.8,100,107.6,89.3,0
2015-2016,SACRAMENTO KINGS,2015-11-09,240,34,84,7,19,13,19,11,31,25,10,5,19,14,0.476,0.446,0.226,0.226,22.4,79.5,47.7,73.5,10.2,7.8,17.1,100,89.3,107.6,0
2015-2016,UTAH JAZZ,2015-11-10,240,40,82,10,22,24,28,13,24,30,11,0,16,35,0.604,0.5489999999999999,0.268,0.341,35.1,68.6,51.4,75.0,11.7,0.0,14.5,100,121.2,125.4,0
2015-2016,CLEVELAND CAVALIERS,2015-11-10,240,37,74,11,24,33,43,11,24,24,9,6,16,21,0.635,0.574,0.324,0.581,31.4,64.9,48.6,64.9,9.6,10.0,14.7,100,125.4,121.2,0
2015-2016,LOS ANGELES LAKERS,2015-11-10,240,34,77,11,22,9,12,5,31,21,7,7,17,21,0.535,0.513,0.28600000000000003,0.156,13.5,67.4,43.4,61.8,7.7,10.9,17.1,100,97.1,111.4,0
2015-2016,MIAMI HEAT,2015-11-10,240,38,84,5,20,20,27,15,32,23,7,7,10,12,0.527,0.482,0.238,0.321,32.6,86.5,56.6,60.5,7.7,12.7,9.4,100,111.4,97.1,0
2015-2016,BOSTON CELTICS,2015-11-10,240,38,86,7,30,16,19,14,31,21,11,6,12,18,0.525,0.483,0.349,0.221,30.4,77.5,52.3,55.3,12.3,10.7,11.3,100,110.7,92.8,0
2015-2016,MILWAUKEE BUCKS,2015-11-10,240,30,73,6,17,17,23,9,32,14,10,2,17,18,0.499,0.452,0.233,0.315,22.5,69.6,47.7,46.7,11.2,3.6,17.0,100,92.8,110.7,0
2015-2016,CHARLOTTE HORNETS,2015-11-10,240,38,78,8,26,20,27,4,30,18,8,5,16,20,0.579,0.5379999999999999,0.333,0.34600000000000003,9.5,75.0,41.5,47.4,8.1,8.2,15.1,100,104.8,95.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-11-10,240,36,80,9,19,14,19,10,38,25,6,4,22,21,0.5379999999999999,0.506,0.238,0.238,25.0,90.5,58.5,69.4,6.0,7.7,19.9,100,95.7,104.8,0
2015-2016,DALLAS MAVERICKS,2015-11-10,240,39,88,5,20,22,26,8,36,20,4,4,13,17,0.528,0.472,0.227,0.295,17.0,80.0,47.8,51.3,3.9,6.8,11.6,100,103.5,118.3,0
2015-2016,NEW ORLEANS PELICANS,2015-11-10,240,46,92,14,33,14,18,9,39,25,9,5,11,27,0.6,0.5760000000000001,0.359,0.196,20.0,83.0,52.2,54.3,8.9,7.4,9.9,100,118.3,103.5,0
2015-2016,NEW YORK KNICKS,2015-11-10,240,42,95,11,23,16,18,13,31,22,8,7,9,27,0.539,0.5,0.242,0.189,27.1,68.9,47.3,52.4,8.4,10.4,8.0,100,116.4,114.3,0
2015-2016,TORONTO RAPTORS,2015-11-10,240,37,84,4,17,31,39,14,35,25,7,6,11,17,0.539,0.464,0.202,0.464,31.1,72.9,52.7,67.6,7.3,8.3,9.8,100,114.3,116.4,0
2015-2016,OKLAHOMA CITY THUNDER,2015-11-10,240,44,86,15,23,22,29,10,43,27,4,2,12,22,0.633,0.599,0.267,0.337,25.6,78.2,56.4,61.4,4.0,2.7,10.8,100,125.2,101.2,0
2015-2016,WASHINGTON WIZARDS,2015-11-10,240,38,97,5,24,20,26,12,29,17,8,5,8,22,0.466,0.418,0.247,0.268,21.8,74.4,43.6,44.7,8.0,7.9,6.9,100,101.2,125.2,0
2015-2016,NEW ORLEANS PELICANS,2015-11-11,240,37,83,14,29,10,15,8,32,21,6,0,19,21,0.547,0.53,0.349,0.181,18.2,80.0,47.6,56.8,6.2,0.0,17.5,100,101.0,109.3,0
2015-2016,ATLANTA HAWKS,2015-11-11,240,42,86,10,26,12,16,8,36,26,10,7,12,16,0.57,0.547,0.302,0.18600000000000005,20.0,81.8,52.4,61.9,10.3,13.0,11.4,100,109.3,101.0,0
2015-2016,INDIANA PACERS,2015-11-11,240,38,79,6,17,20,31,10,31,20,9,6,18,28,0.551,0.519,0.215,0.392,26.3,79.5,53.2,52.6,9.2,11.3,16.3,100,104.2,93.0,0
2015-2016,BOSTON CELTICS,2015-11-11,240,32,77,4,24,23,32,8,28,18,10,3,18,26,0.5,0.442,0.312,0.416,20.5,73.7,46.8,56.3,10.2,4.8,16.5,100,93.0,104.2,0
2015-2016,NEW YORK KNICKS,2015-11-11,240,42,86,4,21,5,7,11,41,20,5,5,16,24,0.522,0.512,0.244,0.081,29.7,85.4,61.2,47.6,5.5,8.2,15.2,100,101.4,103.6,0
2015-2016,CHARLOTTE HORNETS,2015-11-11,240,35,84,8,23,17,28,7,26,21,11,5,5,9,0.493,0.464,0.274,0.333,14.6,70.3,38.8,60.0,12.0,7.7,4.9,100,103.6,101.4,0
2015-2016,LOS ANGELES CLIPPERS,2015-11-11,240,37,86,12,27,22,33,13,28,21,4,2,10,24,0.537,0.5,0.314,0.384,26.5,77.8,48.2,56.8,4.3,3.8,9.0,100,114.8,125.4,0
2015-2016,DALLAS MAVERICKS,2015-11-11,240,42,76,11,24,23,30,8,36,23,8,3,13,29,0.6609999999999999,0.625,0.316,0.395,22.2,73.5,51.8,54.8,8.5,5.1,12.7,100,125.4,114.8,0
2015-2016,MILWAUKEE BUCKS,2015-11-11,240,42,79,10,22,8,9,8,25,26,8,4,16,23,0.615,0.595,0.278,0.114,26.7,64.1,47.8,61.9,9.1,7.3,16.2,100,116.4,117.5,0
2015-2016,DENVER NUGGETS,2015-11-11,240,39,79,8,24,17,24,14,22,27,10,6,14,12,0.575,0.544,0.304,0.304,35.9,73.3,52.2,69.2,11.4,10.5,13.5,100,117.5,116.4,0
2015-2016,BROOKLYN NETS,2015-11-11,240,42,98,8,17,14,17,20,40,25,5,11,11,13,0.502,0.469,0.173,0.173,38.5,75.5,57.1,59.5,5.3,17.2,9.4,100,112.9,104.3,0
2015-2016,HOUSTON ROCKETS,2015-11-11,240,42,98,8,34,6,12,13,32,25,9,9,7,14,0.474,0.469,0.34700000000000003,0.122,24.5,61.5,42.9,59.5,9.6,11.1,6.3,100,104.3,112.9,0
2015-2016,GOLDEN STATE WARRIORS,2015-11-11,240,36,75,11,27,17,23,7,29,22,12,8,23,30,0.5870000000000001,0.5529999999999999,0.36,0.307,18.4,74.4,46.8,61.1,12.5,14.5,21.3,100,104.0,87.4,0
2015-2016,MEMPHIS GRIZZLIES,2015-11-11,240,24,70,3,15,33,36,10,31,15,14,5,21,26,0.489,0.364,0.214,0.514,25.6,81.6,53.2,62.5,14.6,10.4,19.7,100,87.4,104.0,0
2015-2016,LOS ANGELES LAKERS,2015-11-11,240,39,79,7,22,14,18,7,36,25,5,7,13,11,0.569,0.5379999999999999,0.278,0.228,18.4,61.0,44.3,64.1,5.6,9.7,13.0,100,110.6,112.8,0
2015-2016,ORLANDO MAGIC,2015-11-11,240,40,100,13,28,8,12,23,31,22,7,4,8,19,0.48,0.465,0.28,0.12,39.0,81.6,55.7,55.0,7.8,7.0,7.1,100,112.8,110.6,0
2015-2016,TORONTO RAPTORS,2015-11-11,240,43,89,5,18,28,31,17,39,22,7,7,8,18,0.58,0.511,0.202,0.348,39.5,78.0,60.2,51.2,7.6,12.1,7.2,100,129.6,112.2,0
2015-2016,PHILADELPHIA 76ERS,2015-11-11,240,40,87,12,29,11,17,11,26,28,2,7,11,24,0.545,0.529,0.333,0.195,22.0,60.5,39.8,70.0,2.2,9.9,10.4,100,112.2,129.6,0
