Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2009-2010,HOUSTON ROCKETS,2009-11-27,240,33,92,8,18,10,14,17,29,18,7,3,12,27,0.428,0.402,0.196,0.152,30.9,78.4,50.0,54.5,7.8,4.5,10.9,100.0,93.5,102.4
2009-2010,DALLAS MAVERICKS,2009-11-27,240,41,92,9,21,22,28,17,37,20,6,6,13,22,0.542,0.495,0.228,0.304,39.5,84.1,62.1,48.8,6.3,11.1,11.1,100.0,119.3,97.1
2009-2010,INDIANA PACERS,2009-11-27,240,33,76,7,22,19,28,7,26,20,9,6,15,23,0.521,0.48,0.289,0.368,15.9,60.5,37.9,60.6,9.5,8.5,14.5,100.0,97.1,119.3
2009-2010,WASHINGTON WIZARDS,2009-11-27,240,42,86,2,14,8,15,16,32,23,7,5,12,19,0.508,0.5,0.163,0.174,38.1,76.2,57.1,54.8,8.1,8.9,11.5,100.0,108.4,96.9
2009-2010,MIAMI HEAT,2009-11-27,240,34,82,6,26,10,14,10,26,17,5,6,12,15,0.476,0.451,0.317,0.171,23.8,61.9,42.9,50.0,5.8,8.3,12.0,100.0,96.9,108.4
2009-2010,PHOENIX SUNS,2009-11-27,240,51,86,10,24,8,10,7,38,31,8,8,18,24,0.664,0.6509999999999999,0.279,0.116,23.3,76.0,56.3,60.8,8.0,11.1,16.6,100.0,120.0,95.0
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-27,240,35,86,2,14,23,32,12,23,14,8,2,15,16,0.475,0.419,0.163,0.3720000000000001,24.0,76.7,43.8,40.0,8.0,3.2,13.0,100.0,95.0,120.0
2009-2010,MILWAUKEE BUCKS,2009-11-27,240,31,82,8,20,20,22,11,29,15,5,3,12,21,0.491,0.4270000000000001,0.244,0.268,22.4,67.4,43.5,48.4,5.5,4.5,11.6,100.0,99.5,119.4
2009-2010,OKLAHOMA CITY THUNDER,2009-11-27,240,38,80,6,14,26,35,14,38,19,6,6,11,19,0.5660000000000001,0.513,0.175,0.438,32.6,77.6,56.5,50.0,6.6,9.7,10.3,100.0,119.4,99.5
2009-2010,ATLANTA HAWKS,2009-11-27,240,38,74,9,18,15,20,8,34,17,7,5,14,17,0.604,0.574,0.243,0.27,23.5,85.0,56.8,44.7,8.0,8.3,14.5,100.0,114.0,98.0
2009-2010,PHILADELPHIA 76ERS,2009-11-27,240,35,78,8,18,8,11,6,26,23,8,10,13,16,0.519,0.5,0.231,0.141,15.0,76.5,43.2,65.7,9.1,17.9,13.6,100.0,98.0,114.0
2009-2010,MEMPHIS GRIZZLIES,2009-11-27,240,43,80,4,8,16,19,11,31,23,4,7,9,19,0.6,0.563,0.1,0.238,31.4,70.5,53.2,53.5,4.7,12.3,9.2,100.0,124.4,112.7
2009-2010,PORTLAND TRAIL BLAZERS,2009-11-27,240,33,81,10,24,20,26,13,24,20,3,7,10,16,0.519,0.469,0.29600000000000004,0.321,29.5,68.6,46.8,60.6,3.5,9.7,9.8,100.0,112.7,124.4
2009-2010,NEW JERSEY NETS,2009-11-27,240,36,94,2,9,22,27,16,23,10,7,5,11,24,0.453,0.394,0.096,0.287,28.6,82.1,46.4,27.8,7.2,8.5,9.4,100.0,99.2,112.6
2009-2010,SACRAMENTO KINGS,2009-11-27,240,39,71,6,12,25,34,5,40,19,6,11,17,24,0.634,0.5920000000000001,0.16899999999999998,0.479,17.9,71.4,53.6,48.7,6.2,12.9,16.5,100.0,112.6,99.2
2009-2010,DALLAS MAVERICKS,2009-11-28,240,34,72,8,19,19,24,5,19,20,5,2,9,18,0.575,0.528,0.264,0.333,14.7,65.5,38.1,58.8,5.9,3.1,9.8,100.0,111.6,130.4
2009-2010,CLEVELAND CAVALIERS,2009-11-28,240,45,78,9,13,12,17,10,29,33,2,2,13,22,0.649,0.635,0.16699999999999998,0.218,34.5,85.3,61.9,73.3,2.3,3.8,13.2,100.0,130.4,111.6
2009-2010,LOS ANGELES LAKERS,2009-11-28,240,51,94,11,22,17,24,7,42,30,8,7,8,18,0.622,0.601,0.234,0.255,16.3,80.8,51.6,58.8,7.7,9.3,7.1,100.0,125.5,93.6
2009-2010,GOLDEN STATE WARRIORS,2009-11-28,240,36,92,4,17,21,24,10,36,22,4,3,13,21,0.473,0.413,0.185,0.261,19.2,83.7,48.4,61.1,3.9,4.2,11.2,100.0,93.6,125.5
2009-2010,ORLANDO MAGIC,2009-11-28,240,39,77,8,22,14,25,13,37,18,3,7,17,23,0.568,0.5579999999999999,0.28600000000000003,0.325,31.0,71.2,53.2,46.2,3.4,9.9,16.2,100.0,112.5,110.2
2009-2010,MILWAUKEE BUCKS,2009-11-28,240,37,90,11,19,13,17,15,29,19,7,3,6,21,0.503,0.472,0.211,0.189,28.8,69.0,46.8,51.4,7.9,5.5,5.8,100.0,110.2,112.5
2009-2010,PORTLAND TRAIL BLAZERS,2009-11-28,240,34,75,3,18,21,29,10,24,19,6,2,13,23,0.524,0.473,0.24,0.387,25.0,77.4,47.9,55.9,6.9,3.4,12.9,100.0,105.3,123.7
2009-2010,UTAH JAZZ,2009-11-28,240,43,71,7,12,15,27,7,30,36,7,2,11,20,0.652,0.655,0.16899999999999998,0.38,22.6,75.0,52.1,83.7,8.0,3.5,11.7,100.0,123.7,105.3
2009-2010,CHARLOTTE BOBCATS,2009-11-28,240,35,76,4,10,18,25,10,31,21,9,3,12,17,0.529,0.487,0.132,0.329,24.4,81.6,51.9,60.0,10.3,4.9,12.1,100.0,105.6,87.2
2009-2010,WASHINGTON WIZARDS,2009-11-28,240,30,77,4,16,12,13,7,31,14,4,6,14,22,0.459,0.416,0.208,0.16899999999999998,18.4,75.6,48.1,46.7,4.6,9.1,14.5,100.0,87.2,105.6
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-29,240,43,84,3,16,17,21,9,37,24,9,4,15,25,0.568,0.53,0.19,0.25,22.0,77.1,51.7,55.8,9.2,6.7,13.9,100.0,108.3,102.2
2009-2010,DENVER NUGGETS,2009-11-29,240,35,84,6,24,24,30,11,32,23,7,10,14,19,0.514,0.452,0.28600000000000003,0.35700000000000004,22.9,78.0,48.3,65.7,7.2,14.7,12.6,100.0,102.2,108.3
2009-2010,ATLANTA HAWKS,2009-11-29,240,37,74,7,21,7,8,6,21,16,7,9,13,19,0.568,0.547,0.284,0.108,17.1,46.7,33.8,43.2,8.6,10.6,14.4,100.0,108.2,115.5
2009-2010,DETROIT PISTONS,2009-11-29,240,40,91,1,6,13,16,24,29,18,10,1,11,14,0.479,0.445,0.066,0.17600000000000002,53.3,82.9,66.3,45.0,12.3,1.9,10.1,100.0,115.5,108.2
2009-2010,MEMPHIS GRIZZLIES,2009-11-29,240,37,76,3,15,11,18,6,24,23,12,6,16,21,0.524,0.507,0.197,0.237,16.7,58.5,39.0,62.2,13.4,9.0,16.0,100.0,97.9,109.0
2009-2010,LOS ANGELES CLIPPERS,2009-11-29,240,39,78,2,11,18,27,17,30,18,9,9,16,15,0.545,0.513,0.141,0.34600000000000003,41.5,83.3,61.0,46.2,10.0,14.8,15.1,100.0,109.0,97.9
2009-2010,NEW JERSEY NETS,2009-11-29,240,34,79,5,12,14,20,10,28,20,8,4,18,16,0.495,0.462,0.152,0.253,23.3,73.7,46.9,58.8,8.5,7.3,17.0,100.0,92.6,112.8
2009-2010,LOS ANGELES LAKERS,2009-11-29,240,40,80,13,25,13,21,10,33,27,7,8,17,22,0.594,0.581,0.313,0.263,26.3,76.7,53.1,67.5,7.4,11.9,16.0,100.0,112.8,92.6
2009-2010,BOSTON CELTICS,2009-11-29,240,36,69,5,21,15,23,6,35,21,5,7,14,24,0.581,0.5579999999999999,0.304,0.333,18.2,76.1,51.9,58.3,5.7,10.9,15.0,100.0,105.0,97.0
2009-2010,MIAMI HEAT,2009-11-29,240,33,79,2,15,17,28,11,27,12,10,2,11,18,0.465,0.43,0.19,0.354,23.9,81.8,48.1,36.4,11.4,4.2,10.8,100.0,97.0,105.0
2009-2010,ORLANDO MAGIC,2009-11-29,240,42,83,13,38,17,31,11,36,16,6,5,9,15,0.59,0.584,0.458,0.373,24.4,92.3,56.0,38.1,6.4,8.3,8.5,100.0,121.6,108.8
2009-2010,NEW YORK KNICKS,2009-11-29,240,42,83,9,23,9,13,3,34,21,4,2,9,26,0.575,0.56,0.277,0.157,7.7,75.6,44.0,50.0,4.3,4.4,9.2,100.0,108.8,121.6
2009-2010,HOUSTON ROCKETS,2009-11-29,240,38,94,7,23,17,18,23,23,17,13,4,15,19,0.491,0.441,0.245,0.191,46.0,74.2,56.8,44.7,14.5,6.7,12.8,100.0,111.2,101.2
2009-2010,OKLAHOMA CITY THUNDER,2009-11-29,240,36,75,1,15,18,20,8,27,19,8,9,19,19,0.5429999999999999,0.487,0.2,0.267,25.8,54.0,43.2,52.8,8.9,12.7,18.5,100.0,101.2,111.2
2009-2010,NEW ORLEANS HORNETS,2009-11-29,240,37,80,5,19,17,20,11,21,18,6,6,14,17,0.541,0.494,0.238,0.25,28.2,67.7,45.7,48.6,6.7,9.2,13.6,100.0,107.8,125.7
2009-2010,SACRAMENTO KINGS,2009-11-29,240,44,83,9,18,15,19,10,28,17,6,1,12,16,0.613,0.584,0.217,0.229,32.3,71.8,54.3,38.6,6.7,1.6,11.6,100.0,125.7,107.8
2009-2010,PHILADELPHIA 76ERS,2009-11-29,240,35,89,5,19,14,17,13,22,18,12,10,12,18,0.461,0.421,0.213,0.191,32.5,61.1,46.1,51.4,13.9,17.2,11.1,100.0,103.4,112.7
2009-2010,SAN ANTONIO SPURS,2009-11-29,240,37,76,10,18,13,16,14,27,22,5,8,17,17,0.584,0.5529999999999999,0.237,0.211,38.9,67.5,53.9,59.5,5.8,11.4,17.0,100.0,112.7,103.4
2009-2010,PHOENIX SUNS,2009-11-29,240,43,84,13,30,14,17,11,37,25,4,2,16,23,0.618,0.589,0.35700000000000004,0.202,27.5,71.2,52.2,58.1,4.2,2.8,14.9,100.0,118.4,98.5
2009-2010,TORONTO RAPTORS,2009-11-29,240,36,92,1,20,21,26,15,29,15,7,5,11,21,0.454,0.397,0.217,0.28300000000000003,28.8,72.5,47.8,41.7,7.3,9.3,9.6,100.0,98.5,118.4
2009-2010,PHILADELPHIA 76ERS,2009-11-30,240,37,91,4,16,24,27,24,36,13,8,4,17,19,0.496,0.429,0.17600000000000002,0.297,48.0,76.6,61.9,35.1,8.7,6.1,14.2,100.0,111.4,113.6
2009-2010,DALLAS MAVERICKS,2009-11-30,240,40,87,10,21,14,17,11,26,31,9,6,10,18,0.55,0.517,0.241,0.195,23.4,52.0,38.1,77.5,9.8,8.0,9.6,100.0,113.6,111.4
2009-2010,INDIANA PACERS,2009-11-30,240,38,86,3,21,28,34,14,29,19,10,5,24,28,0.53,0.459,0.244,0.395,30.4,87.9,54.4,50.0,9.1,8.2,19.2,100.0,97.7,115.1
2009-2010,GOLDEN STATE WARRIORS,2009-11-30,240,45,80,8,19,28,34,4,32,25,15,1,22,26,0.6629999999999999,0.613,0.238,0.425,12.1,69.6,45.6,55.6,13.7,1.5,18.8,100.0,115.1,97.7
2009-2010,CHICAGO BULLS,2009-11-30,240,34,80,2,8,27,33,17,33,13,8,7,14,20,0.513,0.438,0.1,0.413,37.8,62.3,51.0,38.2,9.0,10.6,12.9,100.0,108.6,110.9
2009-2010,MILWAUKEE BUCKS,2009-11-30,240,39,92,10,26,11,21,20,28,29,8,8,11,25,0.489,0.478,0.28300000000000003,0.228,37.7,62.2,49.0,74.4,9.0,11.1,9.8,100.0,110.9,108.6
2009-2010,MEMPHIS GRIZZLIES,2009-11-30,240,36,76,2,9,19,32,9,21,15,8,3,15,18,0.516,0.487,0.118,0.421,23.1,80.8,46.2,41.7,8.6,4.8,14.3,100.0,99.8,128.8
2009-2010,UTAH JAZZ,2009-11-30,240,45,77,7,14,23,25,5,30,28,14,5,12,22,0.682,0.63,0.182,0.325,19.2,76.9,53.8,62.2,15.0,7.5,12.0,100.0,128.8,99.8
2009-2010,BOSTON CELTICS,2009-12-01,240,36,66,10,17,26,29,8,30,24,4,9,17,25,0.6859999999999999,0.621,0.258,0.439,28.6,68.2,52.8,66.7,4.6,13.2,17.8,100.0,124.5,103.8
2009-2010,CHARLOTTE BOBCATS,2009-12-01,240,32,79,2,11,24,35,14,20,13,6,6,11,22,0.477,0.418,0.139,0.443,31.8,71.4,47.2,40.6,6.9,12.2,10.4,100.0,103.8,124.5
2009-2010,GOLDEN STATE WARRIORS,2009-12-01,240,41,94,6,26,19,24,10,23,15,7,6,14,24,0.512,0.468,0.277,0.255,20.4,56.1,36.7,36.6,6.7,7.4,11.8,100.0,102.6,129.4
2009-2010,DENVER NUGGETS,2009-12-01,240,52,95,3,14,28,32,18,39,30,5,9,15,24,0.619,0.563,0.147,0.337,43.9,79.6,63.3,57.7,4.8,13.2,12.1,100.0,129.4,102.6
2009-2010,NEW ORLEANS HORNETS,2009-12-01,240,41,86,4,21,13,15,8,30,27,10,1,15,26,0.535,0.5,0.244,0.174,20.0,93.8,52.8,65.9,10.1,2.0,13.9,100.0,100.4,111.5
2009-2010,LOS ANGELES LAKERS,2009-12-01,240,38,73,6,22,28,33,2,32,26,11,4,16,14,0.628,0.562,0.301,0.452,6.3,80.0,47.2,68.4,11.2,6.2,15.5,100.0,111.5,100.4
2009-2010,PHOENIX SUNS,2009-12-01,240,35,77,4,17,25,32,12,28,18,4,4,17,20,0.5429999999999999,0.481,0.221,0.416,27.9,59.6,44.4,51.4,4.2,6.3,15.7,100.0,104.6,133.1
2009-2010,NEW YORK KNICKS,2009-12-01,240,47,95,14,31,18,27,19,31,31,12,7,10,24,0.589,0.568,0.326,0.284,40.4,72.1,55.6,66.0,12.7,11.7,8.6,100.0,133.1,104.6
2009-2010,MIAMI HEAT,2009-12-01,240,40,75,7,17,20,27,6,28,24,5,5,9,25,0.616,0.58,0.227,0.36,17.6,57.1,41.0,60.0,5.7,7.5,9.4,100.0,122.5,114.5
2009-2010,PORTLAND TRAIL BLAZERS,2009-12-01,240,34,87,8,20,24,32,21,28,20,5,4,11,23,0.495,0.4370000000000001,0.23,0.368,42.9,82.4,59.0,58.8,5.7,6.9,9.8,100.0,114.5,122.5
2009-2010,WASHINGTON WIZARDS,2009-12-01,240,40,84,6,18,20,32,11,32,20,10,6,10,21,0.54,0.512,0.214,0.381,22.9,71.1,46.2,50.0,10.4,9.5,9.3,100.0,110.4,106.3
2009-2010,TORONTO RAPTORS,2009-12-01,240,36,84,8,21,22,27,13,37,19,2,3,16,27,0.532,0.476,0.25,0.321,28.9,77.1,53.8,52.8,2.1,4.5,14.3,100.0,106.3,110.4
2009-2010,TORONTO RAPTORS,2009-12-02,240,42,82,10,16,21,34,8,21,25,5,3,9,24,0.593,0.573,0.195,0.415,18.2,58.3,36.3,59.5,5.2,4.5,8.5,100.0,118.9,151.0
2009-2010,ATLANTA HAWKS,2009-12-02,240,52,88,11,21,31,39,15,36,37,5,6,9,26,0.6940000000000001,0.653,0.239,0.443,41.7,81.8,63.8,71.2,5.2,9.1,7.9,100.0,151.0,118.9
2009-2010,DETROIT PISTONS,2009-12-02,240,30,78,4,16,21,31,17,23,17,9,1,15,28,0.464,0.41,0.205,0.397,37.0,65.7,49.4,56.7,10.5,1.7,14.1,100.0,99.3,107.5
2009-2010,CHICAGO BULLS,2009-12-02,240,33,69,4,9,22,30,12,29,24,6,6,17,27,0.56,0.507,0.13,0.435,34.3,63.0,50.6,72.7,7.0,9.7,17.1,100.0,107.5,99.3
2009-2010,PHOENIX SUNS,2009-12-02,240,32,80,10,23,16,21,11,30,21,7,4,16,15,0.504,0.463,0.28800000000000003,0.263,23.4,66.7,44.6,65.6,7.6,5.6,15.2,100.0,97.5,115.9
2009-2010,CLEVELAND CAVALIERS,2009-12-02,240,45,93,6,22,11,16,15,36,29,12,10,10,18,0.535,0.516,0.237,0.172,33.3,76.6,55.4,64.4,13.0,17.5,9.1,100.0,115.9,97.5
2009-2010,HOUSTON ROCKETS,2009-12-02,240,38,75,12,23,14,17,11,27,20,4,0,18,18,0.618,0.5870000000000001,0.307,0.227,29.7,73.0,51.4,52.6,4.6,0.0,17.9,100.0,117.4,97.8
2009-2010,LOS ANGELES CLIPPERS,2009-12-02,240,34,75,1,14,16,19,10,26,18,12,2,15,16,0.51,0.46,0.187,0.253,27.0,70.3,48.6,52.9,13.8,3.8,15.3,100.0,97.8,117.4
2009-2010,MEMPHIS GRIZZLIES,2009-12-02,240,34,75,6,17,23,32,7,27,18,13,4,9,18,0.544,0.493,0.227,0.4270000000000001,17.9,79.4,46.6,52.9,14.5,6.3,9.2,100.0,108.5,106.3
2009-2010,MINNESOTA TIMBERWOLVES,2009-12-02,240,37,74,4,10,17,25,7,32,21,6,3,14,28,0.5589999999999999,0.527,0.135,0.338,20.6,82.1,53.4,56.8,6.7,5.2,14.1,100.0,106.3,108.5
2009-2010,DALLAS MAVERICKS,2009-12-02,240,44,75,8,18,21,25,10,32,29,12,6,18,24,0.68,0.64,0.24,0.333,32.3,82.1,60.0,65.9,12.8,10.2,17.3,100.0,125.2,108.1
2009-2010,NEW JERSEY NETS,2009-12-02,240,34,77,6,18,27,32,7,21,18,13,2,13,16,0.5539999999999999,0.481,0.234,0.416,17.9,67.7,40.0,52.9,13.9,3.5,12.5,100.0,108.1,125.2
2009-2010,PHILADELPHIA 76ERS,2009-12-02,240,37,74,14,23,18,19,7,22,16,13,5,15,22,0.644,0.595,0.311,0.257,21.9,55.0,40.3,43.2,14.8,8.2,15.4,100.0,120.5,133.0
2009-2010,OKLAHOMA CITY THUNDER,2009-12-02,240,43,85,12,24,19,23,18,25,25,10,4,14,16,0.615,0.5760000000000001,0.282,0.271,45.0,78.1,59.7,58.1,11.4,7.8,12.8,100.0,133.0,120.5
2009-2010,NEW YORK KNICKS,2009-12-02,240,39,84,10,24,16,21,13,23,15,11,1,18,23,0.5579999999999999,0.524,0.28600000000000003,0.25,27.7,65.7,43.9,38.5,11.4,2.1,16.2,100.0,108.2,122.8
2009-2010,ORLANDO MAGIC,2009-12-02,240,43,78,10,30,22,30,12,34,26,10,3,18,22,0.647,0.615,0.385,0.385,34.3,72.3,56.1,60.5,10.4,5.0,16.5,100.0,122.8,108.2
2009-2010,INDIANA PACERS,2009-12-02,240,40,92,7,22,18,25,22,27,12,8,2,18,26,0.51,0.473,0.239,0.272,43.1,73.0,55.7,30.0,8.2,3.2,14.9,100.0,108.0,113.2
2009-2010,SACRAMENTO KINGS,2009-12-02,240,41,81,9,18,19,25,10,29,28,5,3,19,23,0.598,0.562,0.222,0.309,27.0,56.9,44.3,68.3,5.1,4.3,17.1,100.0,113.2,108.0
2009-2010,MILWAUKEE BUCKS,2009-12-02,240,42,95,9,27,9,12,6,30,23,5,4,9,27,0.509,0.489,0.284,0.126,13.3,90.9,46.2,54.8,5.0,6.7,8.2,100.0,102.7,104.7
2009-2010,WASHINGTON WIZARDS,2009-12-02,240,38,70,3,10,25,34,3,39,21,6,4,17,18,0.612,0.564,0.14300000000000002,0.486,9.1,86.7,53.8,55.3,6.0,5.9,16.7,100.0,104.7,102.7
2009-2010,MIAMI HEAT,2009-12-03,240,35,82,6,18,20,31,14,31,15,8,4,10,26,0.502,0.463,0.22,0.378,31.1,75.6,52.3,42.9,8.8,6.8,9.5,100.0,105.2,124.9
2009-2010,DENVER NUGGETS,2009-12-03,240,36,76,9,17,33,43,10,31,20,5,8,11,23,0.601,0.5329999999999999,0.224,0.5660000000000001,24.4,68.9,47.7,55.6,5.5,12.5,10.4,100.0,124.9,105.2
2009-2010,HOUSTON ROCKETS,2009-12-03,240,40,82,8,23,23,29,13,36,28,11,13,23,21,0.586,0.537,0.28,0.354,32.5,78.3,57.0,70.0,10.7,19.1,19.5,100.0,107.6,105.6
2009-2010,GOLDEN STATE WARRIORS,2009-12-03,240,41,91,11,23,16,20,10,27,29,10,5,17,25,0.546,0.511,0.253,0.22,21.7,67.5,43.0,70.7,9.7,8.5,14.6,100.0,105.6,107.6
2009-2010,BOSTON CELTICS,2009-12-03,240,36,78,4,18,14,19,2,30,22,7,8,12,20,0.521,0.487,0.231,0.244,5.4,60.0,36.8,61.1,7.5,11.1,12.2,100.0,96.7,89.2
2009-2010,SAN ANTONIO SPURS,2009-12-03,240,37,88,2,16,7,17,20,35,20,7,5,18,23,0.435,0.4320000000000001,0.182,0.193,40.0,94.6,63.2,54.1,7.5,8.3,15.9,100.0,89.2,96.7
2009-2010,NEW YORK KNICKS,2009-12-04,240,45,78,11,25,13,20,7,31,25,6,1,12,21,0.657,0.647,0.321,0.256,22.6,63.3,47.5,55.6,6.7,1.5,12.1,100.0,127.8,120.0
2009-2010,ATLANTA HAWKS,2009-12-04,240,41,90,4,23,21,29,18,24,21,6,2,6,16,0.521,0.478,0.256,0.322,36.7,77.4,52.5,51.2,6.7,3.8,5.5,100.0,120.0,127.8
2009-2010,CHICAGO BULLS,2009-12-04,240,33,78,5,9,16,20,12,30,20,6,5,11,25,0.501,0.455,0.115,0.256,30.8,63.8,48.8,60.6,7.2,8.6,11.2,100.0,104.0,120.8
2009-2010,CLEVELAND CAVALIERS,2009-12-04,240,39,76,6,18,17,31,17,27,27,5,5,11,14,0.563,0.5529999999999999,0.237,0.408,36.2,69.2,51.2,69.2,6.0,7.2,10.9,100.0,120.8,104.0
2009-2010,MILWAUKEE BUCKS,2009-12-04,240,36,83,10,30,14,19,3,27,23,6,4,9,28,0.525,0.494,0.361,0.229,6.8,84.4,39.5,63.9,6.2,7.4,9.0,100.0,99.7,109.1
2009-2010,DETROIT PISTONS,2009-12-04,240,39,68,4,14,23,33,5,41,28,5,5,20,22,0.636,0.603,0.206,0.485,15.6,93.2,60.5,71.8,5.2,9.4,19.5,100.0,109.1,99.7
2009-2010,MIAMI HEAT,2009-12-04,240,37,76,6,13,27,42,14,33,21,4,5,12,25,0.5660000000000001,0.526,0.171,0.5529999999999999,35.9,64.7,52.2,56.8,4.4,6.6,11.3,100.0,118.2,119.3
2009-2010,LOS ANGELES LAKERS,2009-12-04,240,40,93,5,17,23,28,18,25,19,7,5,7,26,0.513,0.457,0.183,0.301,35.3,64.1,47.8,47.5,7.7,7.9,6.2,100.0,119.3,118.2
2009-2010,DALLAS MAVERICKS,2009-12-04,240,32,91,8,29,10,10,18,28,21,4,9,15,15,0.43,0.396,0.319,0.11,36.0,66.7,50.0,65.6,4.5,13.2,13.6,100.0,93.3,111.4
2009-2010,MEMPHIS GRIZZLIES,2009-12-04,240,39,85,9,17,11,15,14,32,17,7,4,14,13,0.535,0.512,0.2,0.17600000000000002,33.3,64.0,50.0,43.6,8.0,6.5,13.3,100.0,111.4,93.3
2009-2010,CHARLOTTE BOBCATS,2009-12-04,240,33,73,7,16,18,30,10,41,19,5,8,18,19,0.528,0.5,0.219,0.411,25.6,80.4,56.7,57.6,5.4,11.1,17.3,100.0,97.6,104.0
2009-2010,NEW JERSEY NETS,2009-12-04,240,34,87,5,15,24,29,10,29,20,9,6,7,23,0.486,0.42,0.172,0.333,19.6,74.4,43.3,58.8,9.7,10.5,6.6,100.0,104.0,97.6
2009-2010,MINNESOTA TIMBERWOLVES,2009-12-04,240,36,85,7,14,10,16,16,34,23,9,1,17,21,0.483,0.465,0.165,0.188,32.7,82.9,55.6,63.9,9.6,1.8,15.6,100.0,95.4,105.1
2009-2010,NEW ORLEANS HORNETS,2009-12-04,240,39,78,8,21,12,21,7,33,28,10,8,16,17,0.562,0.551,0.269,0.269,17.1,67.3,44.4,71.8,10.7,11.3,15.5,100.0,105.1,95.4
2009-2010,BOSTON CELTICS,2009-12-04,240,39,69,9,17,18,24,9,31,24,10,1,16,19,0.66,0.63,0.246,0.348,27.3,83.8,57.1,61.5,11.5,2.0,16.7,100.0,120.7,100.0
2009-2010,OKLAHOMA CITY THUNDER,2009-12-04,240,32,68,3,17,20,26,6,24,11,8,3,16,22,0.5479999999999999,0.493,0.25,0.382,16.2,72.7,42.9,34.4,9.2,5.8,16.8,100.0,100.0,120.7
2009-2010,INDIANA PACERS,2009-12-04,240,27,68,8,27,25,34,3,35,20,7,3,16,26,0.524,0.456,0.397,0.5,7.1,71.4,41.8,74.1,7.3,4.3,16.2,100.0,90.8,100.2
2009-2010,UTAH JAZZ,2009-12-04,240,37,85,5,16,17,27,14,39,29,12,4,16,27,0.495,0.465,0.188,0.318,28.6,92.9,58.2,78.4,12.5,9.8,14.2,100.0,100.2,90.8
2009-2010,TORONTO RAPTORS,2009-12-04,265,41,91,9,25,18,23,14,35,25,5,3,17,28,0.539,0.5,0.275,0.253,29.8,64.8,48.5,61.0,5.1,4.5,14.4,100.0,111.1,109.0
2009-2010,WASHINGTON WIZARDS,2009-12-04,265,35,95,10,29,27,34,19,33,18,10,8,9,22,0.487,0.421,0.305,0.358,35.2,70.2,51.5,51.4,10.2,12.1,7.6,100.0,109.0,111.1
2009-2010,PHILADELPHIA 76ERS,2009-12-05,240,39,91,8,19,19,26,14,27,19,6,10,13,18,0.512,0.473,0.209,0.28600000000000003,29.8,71.1,48.2,48.7,6.3,16.4,11.3,100.0,110.0,111.1
2009-2010,CHARLOTTE BOBCATS,2009-12-05,240,38,78,9,17,21,26,11,33,24,6,5,17,22,0.593,0.545,0.218,0.333,28.9,70.2,51.8,63.2,6.3,6.9,16.0,100.0,111.1,110.0
2009-2010,TORONTO RAPTORS,2009-12-05,240,40,83,7,21,23,26,18,35,27,8,4,13,22,0.5820000000000001,0.524,0.253,0.313,46.2,76.1,62.4,67.5,9.2,7.0,12.1,100.0,126.6,89.8
2009-2010,CHICAGO BULLS,2009-12-05,240,30,77,4,20,14,24,11,21,15,6,5,14,22,0.445,0.416,0.26,0.312,23.9,53.8,37.6,50.0,6.9,8.1,13.8,100.0,89.8,126.6
2009-2010,ATLANTA HAWKS,2009-12-05,240,32,89,2,13,14,22,16,34,16,9,3,8,22,0.405,0.371,0.146,0.247,29.1,82.9,52.1,50.0,10.4,7.0,7.5,100.0,92.5,86.7
2009-2010,DALLAS MAVERICKS,2009-12-05,240,25,67,8,24,17,24,7,39,18,3,14,16,20,0.483,0.433,0.358,0.358,17.1,70.9,47.9,72.0,3.5,18.4,17.1,100.0,86.7,92.5
2009-2010,ORLANDO MAGIC,2009-12-05,240,39,74,12,26,36,41,7,31,25,8,4,16,29,0.684,0.608,0.35100000000000003,0.5539999999999999,24.1,75.6,54.3,64.1,7.9,5.4,14.8,100.0,123.8,116.0
2009-2010,GOLDEN STATE WARRIORS,2009-12-05,240,42,89,4,15,30,36,10,22,24,9,2,15,28,0.563,0.494,0.16899999999999998,0.404,24.4,75.9,45.7,57.1,8.8,4.2,12.5,100.0,116.0,123.8
2009-2010,INDIANA PACERS,2009-12-05,240,27,72,5,21,13,19,4,30,19,7,5,20,27,0.448,0.41,0.292,0.264,9.3,61.2,37.0,70.4,7.4,7.5,19.9,100.0,76.1,93.1
2009-2010,LOS ANGELES CLIPPERS,2009-12-05,240,29,83,4,16,26,31,19,39,15,10,6,21,21,0.455,0.373,0.193,0.373,38.8,90.7,63.0,51.7,10.6,11.8,17.9,100.0,93.1,76.1
2009-2010,UTAH JAZZ,2009-12-05,240,43,86,2,16,13,17,12,24,28,8,0,14,19,0.54,0.512,0.18600000000000005,0.198,26.7,75.0,46.8,65.1,8.6,0.0,13.0,100.0,109.0,116.6
