season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2017-2018,WASHINGTON WIZARDS,2017-12-04,240,23,80,4,20,19,23,12,19,9,8,2,13,21,0.383,0.313,0.25,0.28800000000000003,22.2,65.5,37.3,39.1,9.1,4.8,12.6,100,78.6,132.1,0
2017-2018,UTAH JAZZ,2017-12-04,240,43,76,16,34,14,18,10,42,29,9,3,16,20,0.691,0.6709999999999999,0.447,0.237,34.5,77.8,62.7,67.4,10.2,5.0,16.0,100,132.1,78.6,0
2017-2018,UTAH JAZZ,2017-12-05,240,34,79,11,33,15,21,9,26,18,16,5,16,21,0.5329999999999999,0.5,0.418,0.266,20.9,68.4,43.2,52.9,17.0,7.9,15.3,100,99.7,106.1,0
2017-2018,OKLAHOMA CITY THUNDER,2017-12-05,240,39,81,4,18,18,26,12,34,18,11,6,18,18,0.541,0.506,0.222,0.321,31.6,79.1,56.8,46.2,11.7,13.0,16.3,100,106.1,99.7,0
2017-2018,WASHINGTON WIZARDS,2017-12-05,240,42,89,11,25,11,14,11,33,20,16,6,9,22,0.557,0.534,0.281,0.157,24.4,82.5,51.8,47.6,17.1,11.8,8.6,100,113.3,98.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-12-05,240,32,78,12,27,16,21,7,34,18,2,5,18,20,0.527,0.487,0.34600000000000003,0.269,17.5,75.6,48.2,56.3,2.1,7.8,17.1,100,98.3,113.3,0
2017-2018,PHOENIX SUNS,2017-12-05,240,37,75,9,24,30,38,0,35,23,7,4,17,24,0.616,0.5529999999999999,0.32,0.507,0.0,81.4,45.5,62.2,6.5,7.1,15.6,100,105.1,117.2,0
2017-2018,TORONTO RAPTORS,2017-12-05,240,44,92,15,36,23,26,8,34,30,13,4,15,28,0.609,0.56,0.391,0.28300000000000003,18.6,100.0,54.5,68.2,12.1,7.8,12.7,100,117.2,105.1,0
2017-2018,DALLAS MAVERICKS,2017-12-06,240,34,86,9,28,13,17,6,39,19,7,5,9,12,0.481,0.448,0.326,0.198,12.0,81.3,45.9,55.9,7.4,9.4,8.8,100,94.9,102.3,0
2017-2018,BOSTON CELTICS,2017-12-06,240,36,87,12,34,13,17,9,44,25,8,8,11,15,0.513,0.483,0.391,0.195,18.8,88.0,54.1,69.4,8.4,13.8,10.4,100,102.3,94.9,0
2017-2018,GOLDEN STATE WARRIORS,2017-12-06,240,40,84,11,30,10,13,8,39,26,8,12,15,20,0.563,0.542,0.35700000000000004,0.155,18.6,73.6,49.0,65.0,8.3,15.4,14.3,100,104.4,90.0,0
2017-2018,CHARLOTTE HORNETS,2017-12-06,240,34,97,6,19,13,17,14,35,17,5,3,12,13,0.416,0.381,0.196,0.175,26.4,81.4,51.0,50.0,5.2,5.6,10.3,100,90.0,104.4,0
2017-2018,SACRAMENTO KINGS,2017-12-06,240,39,86,10,32,7,13,9,36,25,15,5,12,20,0.518,0.512,0.3720000000000001,0.151,20.0,83.7,51.1,64.1,16.0,12.8,11.6,100,101.4,107.8,0
2017-2018,CLEVELAND CAVALIERS,2017-12-06,240,37,78,14,39,13,21,7,36,28,5,3,15,10,0.579,0.564,0.5,0.269,16.3,80.0,48.9,75.7,5.3,5.6,14.7,100,107.8,101.4,0
2017-2018,CHICAGO BULLS,2017-12-06,240,39,83,10,26,8,16,11,35,18,3,5,16,15,0.5329999999999999,0.53,0.313,0.193,25.6,83.3,54.1,46.2,3.2,9.4,15.1,100,101.7,103.8,0
2017-2018,INDIANA PACERS,2017-12-06,240,39,87,12,34,8,10,7,32,21,7,5,13,14,0.536,0.517,0.391,0.115,16.7,74.4,45.9,53.8,7.4,8.8,12.5,100,103.8,101.7,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-12-06,240,45,82,7,19,16,21,8,38,29,4,7,15,17,0.619,0.591,0.232,0.256,23.5,69.1,51.7,64.4,4.2,10.4,14.1,100,117.8,111.5,0
2017-2018,LOS ANGELES CLIPPERS,2017-12-06,240,44,99,10,32,9,15,17,26,23,6,3,9,17,0.507,0.495,0.32299999999999995,0.152,30.9,76.5,48.3,52.3,6.3,4.8,7.9,100,111.5,117.8,0
2017-2018,DETROIT PISTONS,2017-12-06,240,36,87,10,30,18,27,17,29,20,5,0,11,20,0.506,0.471,0.345,0.31,37.8,69.0,52.9,55.6,5.7,0.0,10.0,100,113.4,118.0,0
2017-2018,MILWAUKEE BUCKS,2017-12-06,240,39,79,8,22,18,26,13,28,22,7,5,12,21,0.575,0.544,0.278,0.329,31.0,62.2,47.1,56.4,7.9,8.8,11.7,100,118.0,113.4,0
2017-2018,DENVER NUGGETS,2017-12-06,240,41,94,16,35,16,22,10,30,22,7,4,9,21,0.55,0.521,0.3720000000000001,0.234,20.8,73.2,44.9,53.7,7.1,7.3,8.0,100,115.7,124.8,0
2017-2018,NEW ORLEANS PELICANS,2017-12-06,240,46,86,12,31,19,29,11,38,28,4,5,11,19,0.623,0.605,0.36,0.337,26.8,79.2,55.1,60.9,4.1,8.5,10.0,100,124.8,115.7,0
2017-2018,MEMPHIS GRIZZLIES,2017-12-06,240,29,70,12,28,18,22,4,23,14,8,5,15,24,0.552,0.5,0.4,0.314,11.1,69.7,39.1,48.3,9.3,9.4,15.8,100,102.1,114.9,0
2017-2018,NEW YORK KNICKS,2017-12-06,240,35,67,9,14,20,27,10,32,22,8,3,16,21,0.628,0.59,0.209,0.403,30.3,88.9,60.9,62.9,9.3,7.1,16.9,100,114.9,102.1,0
2017-2018,ATLANTA HAWKS,2017-12-06,265,40,93,11,27,15,20,11,38,25,7,3,17,16,0.521,0.489,0.29,0.215,22.0,74.5,48.5,62.5,6.6,4.3,14.3,100,99.7,103.5,0
2017-2018,ORLANDO MAGIC,2017-12-06,265,46,98,6,28,12,18,13,39,17,9,7,16,23,0.519,0.5,0.28600000000000003,0.184,25.5,78.0,51.5,37.0,8.5,10.6,13.1,100,103.5,99.7,0
2017-2018,MIAMI HEAT,2017-12-06,240,39,72,18,34,9,12,6,23,28,7,4,18,16,0.679,0.667,0.472,0.16699999999999998,20.0,69.7,46.0,71.8,7.9,6.5,18.9,100,117.9,131.4,0
2017-2018,SAN ANTONIO SPURS,2017-12-06,240,46,87,13,25,12,14,10,24,30,6,7,11,13,0.628,0.603,0.287,0.161,30.3,80.0,54.0,65.2,6.7,18.4,10.6,100,131.4,117.9,0
2017-2018,OKLAHOMA CITY THUNDER,2017-12-07,240,38,98,7,24,12,23,17,37,18,6,3,12,25,0.439,0.423,0.245,0.235,28.8,84.1,52.4,47.4,6.1,7.0,10.0,100,95.9,101.0,0
2017-2018,BROOKLYN NETS,2017-12-07,240,35,80,11,37,19,30,7,42,24,3,7,13,21,0.536,0.506,0.463,0.375,15.9,71.2,47.6,68.6,3.0,9.5,12.2,100,101.0,95.9,0
2017-2018,LOS ANGELES LAKERS,2017-12-07,240,42,96,11,28,12,24,15,29,22,13,7,11,23,0.502,0.495,0.292,0.25,28.8,80.6,50.0,52.4,13.1,12.7,9.4,100,107.8,104.7,0
2017-2018,PHILADELPHIA 76ERS,2017-12-07,240,39,81,10,26,16,21,7,37,29,3,13,18,26,0.5760000000000001,0.5429999999999999,0.321,0.259,19.4,71.2,50.0,74.4,3.0,19.1,16.6,100,104.7,107.8,0
2017-2018,WASHINGTON WIZARDS,2017-12-07,240,41,81,8,21,19,25,8,30,25,6,4,10,23,0.5920000000000001,0.556,0.259,0.309,20.0,75.0,47.5,61.0,6.5,7.3,9.8,100,118.9,108.0,0
2017-2018,PHOENIX SUNS,2017-12-07,240,36,78,7,23,20,28,10,32,22,5,5,13,21,0.5479999999999999,0.506,0.295,0.359,25.0,80.0,52.5,61.1,5.5,8.3,12.6,100,108.0,118.9,0
2017-2018,HOUSTON ROCKETS,2017-12-07,240,38,81,18,42,18,24,8,38,22,10,5,17,25,0.612,0.58,0.519,0.29600000000000004,22.2,90.5,59.0,57.9,10.3,10.6,15.7,100,115.6,104.2,0
2017-2018,UTAH JAZZ,2017-12-07,240,34,77,11,30,22,27,4,28,17,10,5,13,21,0.568,0.513,0.39,0.35100000000000003,9.5,77.8,41.0,50.0,10.3,12.8,12.8,100,104.2,115.6,0
2017-2018,CHICAGO BULLS,2017-12-08,265,48,99,6,18,17,22,6,50,23,5,7,14,28,0.547,0.515,0.182,0.222,12.8,84.7,52.8,47.9,4.4,9.9,11.4,100,104.6,97.5,0
2017-2018,CHARLOTTE HORNETS,2017-12-08,265,40,100,10,29,21,29,9,41,22,7,11,11,20,0.4920000000000001,0.45,0.29,0.29,15.3,87.2,47.2,55.0,6.2,13.6,8.9,100,97.5,104.6,0
2017-2018,GOLDEN STATE WARRIORS,2017-12-08,240,39,81,7,26,17,22,5,40,29,5,15,14,19,0.562,0.525,0.321,0.272,12.8,72.7,47.9,74.4,5.2,23.1,13.4,100,105.8,101.6,0
2017-2018,DETROIT PISTONS,2017-12-08,240,38,92,12,27,10,19,15,34,20,8,2,11,17,0.488,0.478,0.293,0.207,27.3,87.2,52.1,52.6,8.3,3.6,9.9,100,101.6,105.8,0
2017-2018,CLEVELAND CAVALIERS,2017-12-08,240,37,85,11,36,17,22,9,35,23,4,4,11,23,0.539,0.5,0.424,0.259,19.6,74.5,47.3,62.2,4.3,8.5,10.4,100,110.1,114.4,0
2017-2018,INDIANA PACERS,2017-12-08,240,38,86,15,39,15,24,12,37,21,7,3,8,19,0.5489999999999999,0.529,0.453,0.279,25.5,80.4,52.7,55.3,7.6,6.1,7.7,100,114.4,110.1,0
2017-2018,TORONTO RAPTORS,2017-12-08,240,37,78,13,31,29,33,10,26,21,8,3,11,23,0.627,0.5579999999999999,0.397,0.423,29.4,70.3,50.7,56.8,8.7,5.5,10.6,100,126.7,116.9,0
2017-2018,MEMPHIS GRIZZLIES,2017-12-08,240,41,82,9,27,16,22,11,24,24,8,3,16,25,0.584,0.555,0.329,0.268,29.7,70.6,49.3,58.5,8.7,6.4,14.9,100,116.9,126.7,0
2017-2018,DALLAS MAVERICKS,2017-12-08,240,35,75,10,24,22,26,4,32,18,6,2,11,22,0.59,0.5329999999999999,0.32,0.34700000000000003,10.8,82.1,47.4,51.4,6.4,3.6,11.3,100,109.6,117.1,0
2017-2018,MILWAUKEE BUCKS,2017-12-08,240,36,79,8,24,29,34,7,33,20,10,6,10,24,0.58,0.506,0.304,0.43,17.9,89.2,52.6,55.6,10.7,11.8,9.6,100,117.1,109.6,0
2017-2018,SACRAMENTO KINGS,2017-12-08,265,47,97,13,30,9,14,11,35,21,12,4,17,21,0.562,0.552,0.309,0.14400000000000002,28.2,83.3,56.8,44.7,11.5,6.6,14.1,100,110.7,104.0,0
2017-2018,NEW ORLEANS PELICANS,2017-12-08,265,41,89,10,28,17,19,7,28,19,7,3,17,14,0.56,0.517,0.315,0.213,16.7,71.8,43.2,46.3,6.7,4.5,14.9,100,104.0,110.7,0
2017-2018,DENVER NUGGETS,2017-12-08,240,42,85,6,21,13,16,6,38,21,7,7,12,20,0.56,0.529,0.247,0.188,16.2,77.6,51.2,50.0,7.4,11.3,11.5,100,108.3,93.6,0
2017-2018,ORLANDO MAGIC,2017-12-08,240,33,83,5,21,18,23,11,31,18,5,7,14,17,0.478,0.428,0.253,0.277,22.4,83.8,48.8,54.5,5.3,10.9,13.1,100,93.6,108.3,0
2017-2018,BOSTON CELTICS,2017-12-08,240,38,83,11,38,15,17,11,28,14,10,0,14,22,0.564,0.524,0.458,0.205,25.6,66.7,45.9,36.8,11.1,0.0,13.4,100,113.5,116.8,0
2017-2018,SAN ANTONIO SPURS,2017-12-08,240,38,81,8,27,21,24,14,32,16,6,3,13,14,0.573,0.519,0.333,0.29600000000000004,33.3,74.4,54.1,42.1,6.7,6.7,12.4,100,116.8,113.5,0
2017-2018,ORLANDO MAGIC,2017-12-09,240,45,92,13,34,7,8,10,29,39,7,2,12,24,0.5760000000000001,0.56,0.37,0.087,24.4,76.3,49.4,86.7,7.5,4.3,11.2,100,117.6,125.1,0
2017-2018,ATLANTA HAWKS,2017-12-09,240,41,80,17,33,18,25,9,31,33,7,6,12,13,0.643,0.619,0.413,0.313,23.7,75.6,50.6,80.5,7.5,10.3,11.7,100,125.1,117.6,0
2017-2018,MIAMI HEAT,2017-12-09,240,42,90,8,27,9,14,8,36,15,6,8,5,17,0.525,0.511,0.3,0.156,18.6,81.8,50.6,35.7,6.6,14.8,4.9,100,110.8,97.6,0
2017-2018,BROOKLYN NETS,2017-12-09,240,33,81,7,27,16,19,8,35,16,3,3,12,17,0.498,0.451,0.333,0.235,18.2,81.4,49.4,48.5,3.3,4.8,11.8,100,97.6,110.8,0
2017-2018,NEW YORK KNICKS,2017-12-09,240,43,91,7,24,9,9,8,32,25,6,3,14,17,0.537,0.511,0.264,0.099,20.0,80.0,50.0,58.1,6.2,5.3,12.8,100,104.6,106.7,0
2017-2018,CHICAGO BULLS,2017-12-09,240,42,82,7,25,13,23,8,32,28,10,7,14,19,0.564,0.555,0.305,0.28,20.0,80.0,50.0,66.7,10.3,10.4,13.2,100,106.7,104.6,0
2017-2018,LOS ANGELES LAKERS,2017-12-09,240,43,85,9,27,15,21,6,40,24,7,5,14,21,0.584,0.5589999999999999,0.318,0.247,15.0,81.6,51.7,55.8,7.0,7.4,12.9,100,110.0,99.0,0
2017-2018,CHARLOTTE HORNETS,2017-12-09,240,41,93,8,25,9,14,9,34,21,7,3,11,21,0.499,0.484,0.269,0.151,18.4,85.0,48.3,51.2,7.0,5.2,10.0,100,99.0,110.0,0
2017-2018,PHILADELPHIA 76ERS,2017-12-09,240,37,78,11,33,13,13,7,32,31,10,2,19,21,0.585,0.545,0.423,0.16699999999999998,20.6,84.2,54.2,83.8,10.6,4.3,18.5,100,103.9,111.4,0
2017-2018,CLEVELAND CAVALIERS,2017-12-09,240,36,75,14,29,19,25,6,27,26,12,2,17,16,0.61,0.573,0.387,0.333,15.8,79.4,45.8,72.2,12.7,4.4,16.5,100,111.4,103.9,0
2017-2018,WASHINGTON WIZARDS,2017-12-09,240,42,82,13,32,15,23,9,35,33,5,2,13,18,0.608,0.591,0.39,0.28,23.7,89.7,57.1,78.6,5.3,4.2,12.4,100,118.4,119.5,0
2017-2018,LOS ANGELES CLIPPERS,2017-12-09,240,39,80,14,32,21,24,4,29,22,8,4,10,19,0.624,0.575,0.4,0.3,10.3,76.3,42.9,56.4,8.5,8.0,9.9,100,119.5,118.4,0
2017-2018,OKLAHOMA CITY THUNDER,2017-12-09,265,36,92,12,34,18,31,17,30,18,7,5,10,21,0.483,0.457,0.37,0.337,33.3,69.8,50.0,50.0,7.5,9.1,8.6,100,109.5,108.4,0
2017-2018,MEMPHIS GRIZZLIES,2017-12-09,265,39,88,13,33,10,17,13,34,23,5,5,13,30,0.529,0.517,0.375,0.193,30.2,66.7,50.0,59.0,5.4,8.6,12.0,100,108.4,109.5,0
2017-2018,UTAH JAZZ,2017-12-09,240,33,76,8,23,26,37,9,26,20,7,3,16,23,0.542,0.487,0.303,0.487,21.4,76.5,46.1,60.6,7.4,4.7,14.8,100,105.2,123.1,0
2017-2018,MILWAUKEE BUCKS,2017-12-09,240,44,81,7,17,22,26,8,33,22,8,6,11,29,0.633,0.586,0.21,0.321,23.5,78.6,53.9,50.0,8.4,11.3,10.6,100,123.1,105.2,0
2017-2018,SAN ANTONIO SPURS,2017-12-09,240,40,87,6,19,18,25,18,34,18,5,6,15,23,0.531,0.494,0.218,0.287,37.5,77.3,56.5,45.0,5.4,10.9,13.3,100,112.9,109.7,0
2017-2018,PHOENIX SUNS,2017-12-09,240,35,80,7,25,24,30,10,30,11,4,1,10,21,0.542,0.481,0.313,0.375,22.7,62.5,43.5,31.4,4.3,1.5,9.7,100,109.7,112.9,0
2017-2018,HOUSTON ROCKETS,2017-12-09,240,40,75,10,25,34,42,7,28,14,13,2,12,17,0.6629999999999999,0.6,0.333,0.56,21.2,80.0,51.5,35.0,13.4,4.3,11.4,100,127.5,120.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-12-09,240,45,88,18,41,9,12,7,26,19,4,5,15,28,0.627,0.614,0.466,0.136,20.0,78.8,48.5,42.2,4.1,10.0,13.9,100,120.3,127.5,0
2017-2018,BOSTON CELTICS,2017-12-10,240,33,79,11,30,14,18,9,41,16,4,4,13,18,0.523,0.487,0.38,0.228,20.5,78.8,52.1,48.5,4.5,7.8,13.0,100,102.8,91.5,0
2017-2018,DETROIT PISTONS,2017-12-10,240,28,84,10,33,15,19,11,35,14,7,4,9,16,0.439,0.393,0.393,0.226,21.2,79.5,47.9,50.0,7.9,8.2,8.9,100,91.5,102.8,0
2017-2018,DENVER NUGGETS,2017-12-10,265,43,95,17,42,13,16,19,28,24,7,5,21,20,0.568,0.542,0.442,0.168,39.6,71.8,54.0,55.8,7.0,7.4,17.1,100,116.1,126.1,0
2017-2018,INDIANA PACERS,2017-12-10,265,49,93,10,25,18,22,11,29,24,6,2,11,17,0.614,0.581,0.269,0.237,28.2,60.4,46.0,49.0,6.0,3.8,9.7,100,126.1,116.1,0
2017-2018,DALLAS MAVERICKS,2017-12-10,240,37,81,11,31,7,9,6,27,23,6,5,10,22,0.541,0.525,0.383,0.111,14.3,75.0,42.3,62.2,6.8,9.4,10.5,100,103.7,109.3,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-12-10,240,36,72,7,19,18,23,9,36,19,7,2,18,19,0.591,0.5489999999999999,0.264,0.319,25.0,85.7,57.7,52.8,7.9,4.0,18.0,100,109.3,103.7,0
2017-2018,PHILADELPHIA 76ERS,2017-12-10,240,44,96,9,29,27,30,22,25,26,5,4,17,29,0.568,0.505,0.302,0.313,44.0,83.3,58.8,59.1,5.0,7.1,13.5,100,123.2,130.2,0
2017-2018,NEW ORLEANS PELICANS,2017-12-10,240,46,80,15,24,24,32,5,28,31,11,9,14,21,0.696,0.669,0.3,0.4,16.7,56.0,41.3,67.4,10.9,13.4,13.0,100,130.2,123.2,0
2017-2018,ATLANTA HAWKS,2017-12-10,240,37,77,9,31,24,30,6,29,22,5,4,16,28,0.593,0.539,0.403,0.39,18.2,82.9,51.5,59.5,5.1,6.3,15.1,100,109.6,113.7,0
2017-2018,NEW YORK KNICKS,2017-12-10,240,39,80,5,17,28,34,6,27,16,9,4,12,30,0.584,0.519,0.213,0.425,17.1,81.8,48.5,41.0,9.2,8.7,11.2,100,113.7,109.6,0
2017-2018,TORONTO RAPTORS,2017-12-10,240,39,87,11,37,13,19,12,32,22,8,2,13,17,0.535,0.511,0.425,0.218,25.5,82.1,51.2,56.4,8.6,4.0,12.0,100,109.2,93.2,0
2017-2018,SACRAMENTO KINGS,2017-12-10,240,35,73,10,23,7,14,7,35,15,7,6,21,17,0.55,0.5479999999999999,0.315,0.192,17.9,74.5,48.8,42.9,7.5,12.0,21.0,100,93.2,109.2,0
2017-2018,BOSTON CELTICS,2017-12-11,240,33,83,10,40,9,14,11,35,22,2,2,15,19,0.477,0.458,0.482,0.16899999999999998,23.4,77.8,50.0,66.7,2.2,3.8,14.4,100,94.4,119.9,0
2017-2018,CHICAGO BULLS,2017-12-11,240,39,81,12,29,18,25,10,36,23,9,3,8,18,0.5870000000000001,0.556,0.358,0.309,22.2,76.6,50.0,59.0,10.0,7.0,8.0,100,119.9,94.4,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-12-11,240,37,88,7,28,23,25,12,27,14,11,2,9,18,0.525,0.46,0.318,0.284,25.0,81.8,48.1,37.8,11.8,3.3,8.3,100,111.1,118.6,0
2017-2018,GOLDEN STATE WARRIORS,2017-12-11,240,44,80,10,20,13,17,6,36,26,5,9,14,16,0.634,0.613,0.25,0.213,18.2,75.0,51.9,59.1,5.3,15.0,13.8,100,118.6,111.1,0
2017-2018,NEW ORLEANS PELICANS,2017-12-11,240,49,85,18,33,7,13,6,35,32,6,2,18,19,0.6779999999999999,0.682,0.388,0.153,15.8,89.7,53.2,65.3,5.9,4.7,16.6,100,120.2,127.0,0
2017-2018,HOUSTON ROCKETS,2017-12-11,240,48,88,17,45,17,25,4,32,30,12,7,9,15,0.657,0.642,0.511,0.284,10.3,84.2,46.8,62.5,11.7,13.5,8.3,100,127.0,120.2,0
2017-2018,TORONTO RAPTORS,2017-12-11,240,32,80,7,29,20,26,3,40,18,8,6,13,22,0.498,0.444,0.363,0.325,6.5,74.1,43.0,56.3,8.1,10.7,12.4,100,92.1,97.2,0
2017-2018,LOS ANGELES CLIPPERS,2017-12-11,240,34,92,8,36,20,24,14,43,18,6,7,12,20,0.468,0.413,0.391,0.261,25.9,93.5,57.0,52.9,6.1,13.7,10.5,100,97.2,92.1,0
2017-2018,MIAMI HEAT,2017-12-11,240,37,66,14,27,19,24,2,33,24,8,8,13,22,0.6990000000000001,0.667,0.409,0.364,7.4,84.6,53.0,64.9,9.1,17.8,14.5,100,121.7,93.3,0
2017-2018,MEMPHIS GRIZZLIES,2017-12-11,240,28,72,8,27,18,27,6,25,17,6,1,14,22,0.489,0.444,0.375,0.375,15.4,92.6,47.0,60.7,6.8,2.6,14.3,100,93.3,121.7,0
2017-2018,CHARLOTTE HORNETS,2017-12-11,240,43,81,13,25,17,24,9,32,22,7,4,12,20,0.633,0.611,0.309,0.29600000000000004,24.3,74.4,51.3,51.2,7.4,6.8,11.6,100,123.4,109.6,0
2017-2018,OKLAHOMA CITY THUNDER,2017-12-11,240,35,85,9,26,24,25,11,28,16,4,2,14,19,0.536,0.465,0.306,0.294,25.6,75.7,48.8,45.7,4.3,3.6,12.7,100,109.6,123.4,0
2017-2018,WASHINGTON WIZARDS,2017-12-12,240,38,95,4,22,18,22,12,37,18,8,3,10,26,0.468,0.421,0.232,0.232,21.4,80.4,48.0,47.4,7.9,7.3,8.7,100,97.3,102.3,0
2017-2018,BROOKLYN NETS,2017-12-12,240,34,84,10,43,25,33,9,44,26,4,6,14,21,0.523,0.464,0.512,0.393,19.6,78.6,52.0,76.5,4.0,8.2,12.4,100,102.3,97.3,0
2017-2018,ATLANTA HAWKS,2017-12-12,240,43,92,16,36,12,13,10,27,26,8,4,10,17,0.583,0.5539999999999999,0.391,0.141,24.4,81.8,50.0,60.5,8.4,8.3,9.3,100,120.0,129.5,0
2017-2018,CLEVELAND CAVALIERS,2017-12-12,240,48,86,20,38,7,10,6,31,35,5,2,13,18,0.68,0.674,0.442,0.116,18.2,75.6,50.0,72.9,5.3,3.6,12.6,100,129.5,120.0,0
2017-2018,SAN ANTONIO SPURS,2017-12-12,240,35,87,7,28,12,19,10,39,20,4,5,10,11,0.467,0.443,0.322,0.218,19.6,83.0,50.0,57.1,4.3,7.7,9.5,100,96.6,103.1,0
2017-2018,DALLAS MAVERICKS,2017-12-12,240,38,89,9,24,10,12,8,41,17,8,2,6,19,0.504,0.478,0.27,0.135,17.0,80.4,50.0,44.7,8.7,3.4,6.0,100,103.1,96.6,0
2017-2018,DENVER NUGGETS,2017-12-12,240,40,79,10,30,13,14,6,38,27,8,3,17,15,0.605,0.57,0.38,0.177,17.1,77.6,52.4,67.5,8.4,5.6,16.6,100,108.4,88.4,0
2017-2018,DETROIT PISTONS,2017-12-12,240,28,79,9,25,19,22,11,29,17,7,2,20,16,0.474,0.411,0.316,0.278,22.4,82.9,47.6,60.7,7.4,4.1,18.4,100,88.4,108.4,0
2017-2018,PHILADELPHIA 76ERS,2017-12-12,265,40,80,11,26,27,32,7,45,32,6,3,24,18,0.627,0.569,0.325,0.4,17.5,72.6,51.0,80.0,5.5,3.8,20.3,100,107.6,102.1,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-12-12,265,44,108,5,29,19,27,17,33,19,14,7,10,21,0.467,0.431,0.269,0.25,27.4,82.5,49.0,43.2,12.8,13.0,7.7,100,102.1,107.6,0
2017-2018,LOS ANGELES LAKERS,2017-12-12,265,42,102,13,35,12,15,20,32,24,6,6,16,19,0.502,0.475,0.343,0.147,37.0,68.1,51.5,57.1,6.0,7.6,12.8,100,108.2,112.1,0
2017-2018,NEW YORK KNICKS,2017-12-12,265,48,101,9,22,8,11,15,34,25,7,7,14,16,0.534,0.52,0.218,0.109,31.9,63.0,48.5,52.1,6.9,10.4,11.7,100,112.1,108.2,0
2017-2018,PHOENIX SUNS,2017-12-12,240,37,90,7,32,11,14,13,32,22,5,4,12,18,0.478,0.45,0.35600000000000004,0.156,27.7,74.4,50.0,59.5,5.4,6.0,11.1,100,99.6,107.2,0
2017-2018,SACRAMENTO KINGS,2017-12-12,240,38,89,7,22,16,22,11,34,21,9,3,9,18,0.502,0.466,0.247,0.247,25.6,72.3,50.0,55.3,9.7,5.2,8.4,100,107.2,99.6,0
2017-2018,DENVER NUGGETS,2017-12-13,240,45,91,9,28,19,26,20,28,22,8,4,15,20,0.5760000000000001,0.544,0.308,0.28600000000000003,43.5,87.5,61.5,48.9,8.3,7.4,12.8,100,122.7,129.0,0
2017-2018,BOSTON CELTICS,2017-12-13,240,47,79,11,25,19,24,4,26,29,10,7,13,20,0.6920000000000001,0.665,0.316,0.304,12.5,56.5,38.5,61.7,10.4,11.1,12.7,100,129.0,122.7,0
2017-2018,UTAH JAZZ,2017-12-13,240,42,91,9,30,7,7,5,43,24,3,8,16,19,0.531,0.511,0.33,0.077,11.9,82.7,51.1,57.1,2.9,10.5,14.5,100,97.9,100.8,0
2017-2018,CHICAGO BULLS,2017-12-13,240,41,93,7,17,14,21,9,37,21,9,3,9,14,0.504,0.478,0.183,0.226,17.3,88.1,48.9,51.2,8.8,4.9,8.1,100,100.8,97.9,0
2017-2018,CHARLOTTE HORNETS,2017-12-13,240,36,87,4,21,20,27,12,44,14,4,5,12,15,0.485,0.4370000000000001,0.241,0.31,23.5,88.0,55.4,38.9,4.1,11.6,10.8,100,97.8,110.1,0
2017-2018,HOUSTON ROCKETS,2017-12-13,240,39,88,17,45,13,19,6,39,24,7,5,10,18,0.56,0.54,0.511,0.21600000000000005,12.0,76.5,44.6,61.5,7.1,7.6,9.4,100,110.1,97.8,0
2017-2018,OKLAHOMA CITY THUNDER,2017-12-13,240,36,88,13,29,15,24,17,35,26,10,6,13,12,0.507,0.483,0.33,0.273,35.4,76.1,55.3,72.2,10.9,10.3,11.7,100,109.4,104.0,0
2017-2018,INDIANA PACERS,2017-12-13,240,40,89,11,31,4,6,11,31,18,11,7,13,21,0.518,0.511,0.348,0.067,23.9,64.6,44.7,45.0,12.0,11.9,12.4,100,104.0,109.4,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-12-13,240,36,72,10,28,20,23,5,28,14,7,2,11,21,0.621,0.569,0.389,0.319,16.1,73.7,47.8,38.9,8.2,4.8,11.8,100,119.0,110.8,0
2017-2018,MIAMI HEAT,2017-12-13,240,34,72,13,30,14,23,10,26,19,6,1,15,21,0.578,0.563,0.417,0.319,26.3,83.9,52.2,55.9,7.0,2.3,15.4,100,110.8,119.0,0
2017-2018,MILWAUKEE BUCKS,2017-12-13,240,44,95,8,27,12,19,15,23,23,14,5,9,13,0.522,0.505,0.284,0.2,31.9,71.9,48.1,52.3,14.7,9.1,8.0,100,113.3,120.6,0
2017-2018,NEW ORLEANS PELICANS,2017-12-13,240,45,80,13,25,12,15,9,32,35,5,8,21,16,0.664,0.644,0.313,0.188,28.1,68.1,51.9,77.8,5.2,11.8,19.5,100,120.6,113.3,0
