season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2008-2009,NEW ORLEANS HORNETS,2008-11-05,240,30,71,7,20,12,15,8,27,24,9,5,14,18,0.509,0.47200000000000003,0.282,0.21100000000000002,20.0,67.5,43.8,80.0,10.9,10.2,15.3,100.0,95.9,105.6,0
2008-2009,CHARLOTTE BOBCATS,2008-11-05,240,41,84,5,10,11,15,18,26,16,13,2,18,16,0.541,0.518,0.11900000000000001,0.179,40.0,74.3,55.0,39.0,14.2,3.9,16.6,100.0,107.4,110.7,0
2008-2009,NEW YORK KNICKS,2008-11-05,240,38,77,12,26,13,14,9,27,21,10,4,21,15,0.607,0.5710000000000001,0.33799999999999997,0.182,25.7,60.0,45.0,55.3,11.0,5.4,20.2,100.0,110.7,107.4,0
2008-2009,BOSTON CELTICS,2008-11-05,240,36,83,7,17,17,23,12,37,25,10,5,12,19,0.515,0.47600000000000003,0.205,0.27699999999999997,26.7,74.0,51.6,69.4,11.0,7.0,11.4,100.0,105.1,90.9,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-05,240,31,84,6,13,15,19,13,33,15,5,5,15,23,0.449,0.405,0.155,0.226,26.0,73.3,48.4,48.4,5.5,7.6,14.0,100.0,90.9,105.1,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-05,240,31,71,11,23,22,32,13,19,19,12,0,15,21,0.5579999999999999,0.514,0.324,0.451,32.5,67.9,47.1,61.3,13.9,0.0,15.0,100.0,109.8,115.6,0
2008-2009,SACRAMENTO KINGS,2008-11-05,240,39,74,6,10,16,23,9,27,24,8,2,17,22,0.594,0.568,0.135,0.311,32.1,67.5,52.9,61.5,9.2,4.2,16.8,100.0,115.6,109.8,0
2008-2009,DETROIT PISTONS,2008-11-05,240,39,85,3,12,19,22,10,33,21,6,5,5,18,0.528,0.47600000000000003,0.141,0.259,23.8,84.6,53.1,53.8,6.9,8.3,5.0,100.0,114.5,106.4,0
2008-2009,TORONTO RAPTORS,2008-11-05,240,34,75,6,15,19,21,6,32,18,3,3,11,15,0.552,0.493,0.2,0.28,15.4,76.2,46.9,52.9,3.4,4.1,11.5,100.0,106.4,114.5,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-05,240,32,73,10,19,22,27,15,20,19,8,6,16,24,0.5660000000000001,0.507,0.26,0.37,36.6,62.5,47.9,59.4,9.5,9.5,15.9,100.0,113.9,122.3,0
2008-2009,UTAH JAZZ,2008-11-05,240,39,74,4,11,21,22,12,26,24,7,1,16,20,0.615,0.5539999999999999,0.149,0.297,37.5,63.4,52.1,61.5,8.3,1.9,16.1,100.0,122.3,113.9,0
2008-2009,PHILADELPHIA 76ERS,2008-11-06,240,36,95,5,17,11,13,17,37,18,5,4,14,20,0.4370000000000001,0.405,0.179,0.13699999999999998,32.7,77.1,54.0,50.0,5.4,7.0,12.2,100.0,95.2,106.0,0
2008-2009,ORLANDO MAGIC,2008-11-06,240,37,82,9,25,15,26,11,35,21,7,7,10,15,0.524,0.506,0.305,0.317,22.9,67.3,46.0,56.8,7.6,9.0,9.7,100.0,106.0,95.2,0
2008-2009,HOUSTON ROCKETS,2008-11-06,265,37,78,6,12,19,23,5,31,21,6,2,8,23,0.562,0.513,0.154,0.295,13.5,66.0,42.9,56.8,6.7,2.8,8.3,100.0,110.3,112.5,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-06,265,41,89,6,18,13,17,16,32,25,2,6,12,26,0.523,0.494,0.20199999999999999,0.191,34.0,86.5,57.1,61.0,2.2,9.1,11.1,100.0,112.5,110.3,0
2008-2009,TORONTO RAPTORS,2008-11-07,240,35,81,4,9,18,22,7,25,30,1,7,12,15,0.507,0.457,0.111,0.272,17.1,78.1,43.8,85.7,1.1,11.5,11.7,100.0,99.5,119.0,0
2008-2009,ATLANTA HAWKS,2008-11-07,240,44,81,12,20,10,13,7,34,34,5,6,14,23,0.634,0.617,0.247,0.16,21.9,82.9,56.2,77.3,5.4,8.3,13.9,100.0,119.0,99.5,0
2008-2009,MILWAUKEE BUCKS,2008-11-07,240,31,78,6,15,21,28,12,32,17,8,2,22,24,0.493,0.436,0.192,0.359,26.1,78.0,50.6,54.8,8.2,3.2,19.6,100.0,90.7,102.9,0
2008-2009,BOSTON CELTICS,2008-11-07,240,38,79,4,17,21,27,9,34,28,13,11,18,26,0.556,0.506,0.215,0.342,22.0,73.9,49.4,73.7,13.2,17.5,16.5,100.0,102.9,90.7,0
2008-2009,NEW ORLEANS HORNETS,2008-11-07,240,32,76,11,28,14,19,11,26,21,9,5,17,27,0.528,0.493,0.368,0.25,28.9,72.2,50.0,65.6,10.7,10.2,16.8,100.0,105.5,109.0,0
2008-2009,CHARLOTTE BOBCATS,2008-11-07,240,28,67,7,18,29,31,10,27,15,10,2,14,22,0.57,0.47,0.26899999999999996,0.46299999999999997,27.8,71.1,50.0,53.6,11.8,4.2,14.8,100.0,109.0,105.5,0
2008-2009,PHOENIX SUNS,2008-11-07,240,28,69,4,10,23,29,5,28,17,5,4,18,19,0.508,0.435,0.145,0.42,11.9,73.7,41.3,60.7,5.5,6.6,18.0,100.0,91.4,110.2,0
2008-2009,CHICAGO BULLS,2008-11-07,240,40,77,6,16,14,24,10,37,22,15,5,12,26,0.5710000000000001,0.5579999999999999,0.20800000000000002,0.312,26.3,88.1,58.8,55.0,16.5,8.5,12.1,100.0,110.2,91.4,0
2008-2009,INDIANA PACERS,2008-11-07,240,43,90,10,25,11,11,19,25,28,7,4,24,25,0.564,0.5329999999999999,0.278,0.122,45.2,78.1,59.5,65.1,7.4,7.0,20.2,100.0,112.5,116.7,0
2008-2009,CLEVELAND CAVALIERS,2008-11-07,240,40,77,7,20,24,28,7,23,22,9,10,15,19,0.621,0.565,0.26,0.364,21.9,54.8,40.5,55.0,9.5,15.4,14.4,100.0,116.7,112.5,0
2008-2009,DALLAS MAVERICKS,2008-11-07,240,39,96,13,35,14,16,17,33,24,6,8,17,29,0.51,0.474,0.365,0.16699999999999998,35.4,70.2,52.6,61.5,6.1,10.5,14.2,100.0,107.4,110.4,0
2008-2009,DENVER NUGGETS,2008-11-07,240,34,88,3,12,37,40,14,31,19,10,5,11,17,0.511,0.40299999999999997,0.136,0.455,29.8,64.6,47.4,55.9,10.2,8.2,9.4,100.0,110.4,107.4,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-07,240,41,89,5,17,22,30,17,38,20,3,4,13,31,0.5329999999999999,0.489,0.191,0.337,37.8,74.5,57.3,48.8,3.1,5.6,11.3,100.0,112.0,106.8,0
2008-2009,GOLDEN STATE WARRIORS,2008-11-07,240,36,84,2,12,30,43,13,28,18,7,10,12,24,0.505,0.44,0.14300000000000002,0.512,25.5,62.2,42.7,50.0,7.2,13.9,10.4,100.0,106.8,112.0,0
2008-2009,HOUSTON ROCKETS,2008-11-07,240,34,79,6,16,18,21,12,34,18,4,6,13,16,0.521,0.46799999999999997,0.203,0.266,29.3,75.6,53.5,52.9,4.6,8.3,12.8,100.0,106.0,95.6,0
2008-2009,LOS ANGELES CLIPPERS,2008-11-07,240,36,83,3,11,8,14,11,29,17,8,6,11,18,0.465,0.452,0.133,0.16899999999999998,24.4,70.7,46.5,47.2,9.2,9.5,11.0,100.0,95.6,106.0,0
2008-2009,DETROIT PISTONS,2008-11-07,240,28,75,10,25,30,39,12,32,22,4,4,9,25,0.521,0.44,0.33299999999999996,0.52,25.0,69.6,46.8,78.6,4.6,5.8,8.9,100.0,110.3,118.3,0
2008-2009,NEW JERSEY NETS,2008-11-07,240,35,82,3,13,30,36,14,36,17,5,3,6,32,0.526,0.445,0.159,0.439,30.4,75.0,53.2,48.6,5.7,6.0,5.8,100.0,118.3,110.3,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-11-07,240,36,84,8,23,29,33,14,24,24,6,1,8,23,0.5529999999999999,0.47600000000000003,0.27399999999999997,0.39299999999999996,31.8,70.6,48.7,66.7,6.7,1.5,7.5,100.0,121.0,134.4,0
2008-2009,SACRAMENTO KINGS,2008-11-07,240,46,84,7,18,22,23,10,30,19,3,5,10,28,0.643,0.589,0.214,0.27399999999999997,29.4,68.2,51.3,41.3,3.3,8.2,9.6,100.0,134.4,121.0,0
2008-2009,MIAMI HEAT,2008-11-07,240,36,77,7,16,20,22,7,38,23,11,4,8,12,0.5710000000000001,0.513,0.20800000000000002,0.28600000000000003,17.9,76.0,50.6,63.9,12.5,8.0,8.4,100.0,112.2,94.0,0
2008-2009,SAN ANTONIO SPURS,2008-11-07,240,32,85,11,35,8,13,12,32,22,2,4,14,19,0.457,0.441,0.41200000000000003,0.153,24.0,82.1,49.4,68.8,2.3,6.6,13.4,100.0,94.0,112.2,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-07,240,35,81,5,8,22,30,10,26,15,10,5,14,29,0.515,0.46299999999999997,0.099,0.37,22.7,70.3,44.4,42.9,10.5,8.5,12.9,100.0,102.2,109.6,0
2008-2009,UTAH JAZZ,2008-11-07,240,36,72,6,13,26,36,11,34,31,7,6,19,20,0.5920000000000001,0.542,0.18100000000000002,0.5,29.7,77.3,55.6,86.1,7.4,8.2,17.8,100.0,109.6,102.2,0
2008-2009,NEW YORK KNICKS,2008-11-07,240,46,90,13,32,9,19,4,32,36,7,0,10,21,0.58,0.583,0.35600000000000004,0.21100000000000002,8.9,78.0,41.9,78.3,6.9,0.0,9.2,100.0,112.9,107.0,0
2008-2009,WASHINGTON WIZARDS,2008-11-07,240,46,89,5,16,11,19,9,41,27,3,7,12,16,0.555,0.545,0.18,0.213,22.0,91.1,58.1,58.7,3.0,12.1,11.0,100.0,107.0,112.9,0
2008-2009,CLEVELAND CAVALIERS,2008-11-08,240,38,82,6,16,24,28,12,24,18,6,5,11,20,0.562,0.5,0.195,0.341,36.4,58.5,48.6,47.4,6.9,6.9,10.4,100.0,122.2,111.8,0
2008-2009,CHICAGO BULLS,2008-11-08,240,36,85,5,13,20,23,17,21,17,5,9,14,21,0.51,0.45299999999999996,0.153,0.271,41.5,63.6,51.4,47.2,5.8,13.6,12.8,100.0,111.8,122.2,0
2008-2009,NEW JERSEY NETS,2008-11-08,240,29,75,6,18,16,26,10,27,10,3,3,13,22,0.46299999999999997,0.4270000000000001,0.24,0.34700000000000003,21.7,64.3,42.0,34.5,3.5,6.1,13.1,100.0,92.5,113.3,0
2008-2009,INDIANA PACERS,2008-11-08,240,36,82,11,33,15,22,15,36,23,7,5,12,22,0.534,0.506,0.402,0.268,35.7,78.3,58.0,63.9,8.1,8.8,11.6,100.0,113.3,92.5,0
2008-2009,PHOENIX SUNS,2008-11-08,240,27,61,6,20,44,54,7,33,21,7,1,16,24,0.613,0.4920000000000001,0.32799999999999996,0.885,20.0,75.0,50.6,77.8,7.6,1.3,15.9,100.0,113.0,104.3,0
2008-2009,MILWAUKEE BUCKS,2008-11-08,240,37,86,5,8,17,22,11,28,22,3,4,11,33,0.502,0.45899999999999996,0.09300000000000001,0.256,25.0,80.0,49.4,59.5,3.3,9.8,10.3,100.0,104.3,113.0,0
2008-2009,MIAMI HEAT,2008-11-08,240,31,72,8,21,19,26,8,29,20,7,3,10,23,0.5329999999999999,0.486,0.292,0.361,19.5,70.7,45.1,64.5,8.3,6.1,10.7,100.0,105.8,118.8,0
2008-2009,NEW ORLEANS HORNETS,2008-11-08,240,34,76,10,27,22,29,12,33,23,7,3,10,23,0.563,0.513,0.355,0.382,29.3,80.5,54.9,67.6,8.3,5.9,10.1,100.0,118.8,105.8,0
2008-2009,WASHINGTON WIZARDS,2008-11-08,240,31,79,6,16,13,18,7,28,13,7,0,14,24,0.466,0.43,0.203,0.228,18.9,70.0,45.5,41.9,7.8,0.0,13.9,100.0,90.0,117.8,0
2008-2009,ORLANDO MAGIC,2008-11-08,240,39,78,8,24,20,30,12,30,21,7,7,12,17,0.581,0.551,0.308,0.385,30.0,81.1,54.5,53.8,7.8,11.1,11.6,100.0,117.8,90.0,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-11-08,240,35,84,5,12,18,24,14,24,24,4,3,11,23,0.4920000000000001,0.446,0.14300000000000002,0.28600000000000003,32.6,60.0,45.8,68.6,4.8,5.8,10.4,100.0,111.5,116.3,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-08,240,34,73,7,21,22,30,16,29,21,5,7,11,20,0.563,0.514,0.28800000000000003,0.41100000000000003,40.0,67.4,54.2,61.8,6.0,9.7,11.3,100.0,116.3,111.5,0
2008-2009,TORONTO RAPTORS,2008-11-09,240,35,71,4,17,15,20,7,37,25,5,7,11,17,0.5579999999999999,0.521,0.239,0.282,21.9,77.1,55.0,71.4,6.0,11.1,12.1,100.0,106.8,94.8,0
2008-2009,CHARLOTTE BOBCATS,2008-11-09,240,30,81,5,18,14,19,11,25,20,4,3,9,16,0.442,0.401,0.222,0.235,22.9,78.1,45.0,66.7,4.8,5.6,9.2,100.0,94.8,106.8,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-09,240,27,71,5,16,31,38,5,35,18,12,9,22,30,0.513,0.415,0.225,0.535,11.1,76.1,44.0,66.7,11.5,14.5,20.1,100.0,85.9,95.5,0
2008-2009,DENVER NUGGETS,2008-11-09,240,33,78,4,16,30,45,11,40,23,9,5,22,31,0.511,0.449,0.205,0.5770000000000001,23.9,88.9,56.0,69.7,8.6,9.1,18.4,100.0,95.5,85.9,0
2008-2009,BOSTON CELTICS,2008-11-09,240,33,74,4,8,18,23,11,34,19,8,5,20,26,0.523,0.473,0.10800000000000001,0.311,29.7,73.9,54.2,57.6,9.0,8.2,19.2,100.0,98.5,85.1,0
2008-2009,DETROIT PISTONS,2008-11-09,240,26,75,5,14,19,28,12,26,14,9,8,16,25,0.435,0.38,0.187,0.373,26.1,70.3,45.8,53.8,10.1,12.1,15.5,100.0,85.1,98.5,0
2008-2009,DALLAS MAVERICKS,2008-11-09,240,36,87,3,18,17,23,11,33,21,11,2,12,19,0.474,0.431,0.207,0.264,23.9,84.6,51.8,58.3,11.4,3.4,11.0,100.0,95.0,106.3,0
2008-2009,LOS ANGELES CLIPPERS,2008-11-09,240,38,78,9,20,18,23,6,35,23,5,6,18,21,0.584,0.545,0.256,0.295,15.4,76.1,48.2,60.5,5.2,8.7,17.0,100.0,106.3,95.0,0
2008-2009,HOUSTON ROCKETS,2008-11-09,240,31,82,7,20,13,19,16,20,17,10,3,19,15,0.45399999999999996,0.42100000000000004,0.244,0.23199999999999998,30.8,58.8,41.9,54.8,11.0,4.8,17.4,100.0,90.3,122.2,0
2008-2009,LOS ANGELES LAKERS,2008-11-09,240,42,79,9,17,18,23,14,36,26,13,10,18,19,0.623,0.589,0.215,0.29100000000000004,41.2,69.2,58.1,61.9,14.3,16.1,16.8,100.0,122.2,90.3,0
2008-2009,UTAH JAZZ,2008-11-09,240,40,79,5,14,14,18,9,33,29,12,4,20,24,0.569,0.5379999999999999,0.177,0.228,22.5,73.3,49.4,72.5,12.2,6.6,18.7,100.0,100.3,108.4,0
2008-2009,NEW YORK KNICKS,2008-11-09,240,36,85,11,24,24,29,12,31,19,13,2,18,17,0.547,0.488,0.282,0.341,26.7,77.5,50.6,52.8,13.2,3.1,15.5,100.0,108.4,100.3,0
2008-2009,ATLANTA HAWKS,2008-11-09,240,29,78,7,17,24,33,12,32,13,10,9,13,21,0.48100000000000004,0.41700000000000004,0.218,0.423,26.1,69.6,47.8,44.8,10.8,11.4,12.3,100.0,96.1,91.8,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-09,240,34,87,2,8,15,20,14,34,16,5,2,17,23,0.444,0.402,0.092,0.23,30.4,73.9,52.2,47.1,5.4,3.3,15.1,100.0,91.8,96.1,0
2008-2009,GOLDEN STATE WARRIORS,2008-11-09,240,39,95,3,14,17,26,15,30,19,12,8,16,27,0.46,0.426,0.147,0.27399999999999997,28.8,69.8,47.4,48.7,11.6,10.7,13.1,100.0,95.1,111.6,0
2008-2009,SACRAMENTO KINGS,2008-11-09,240,42,88,5,13,26,32,13,37,19,7,7,16,26,0.563,0.506,0.14800000000000002,0.364,30.2,71.2,52.6,45.2,6.8,8.6,13.6,100.0,111.6,95.1,0
2008-2009,TORONTO RAPTORS,2008-11-10,240,33,77,8,19,13,18,8,31,25,3,2,16,23,0.512,0.48100000000000004,0.247,0.23399999999999999,19.0,86.1,50.0,75.8,3.3,3.8,15.9,100.0,96.7,104.5,0
2008-2009,BOSTON CELTICS,2008-11-10,240,32,73,6,20,24,27,5,34,17,5,2,11,21,0.5539999999999999,0.479,0.27399999999999997,0.37,13.9,81.0,50.0,53.1,5.6,3.4,11.5,100.0,104.5,96.7,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-10,240,36,93,5,11,22,26,19,32,19,5,5,17,24,0.474,0.414,0.11800000000000001,0.28,36.5,80.0,55.4,52.8,5.1,7.0,14.0,100.0,100.9,109.0,0
2008-2009,INDIANA PACERS,2008-11-10,240,41,85,4,14,21,29,8,33,21,10,10,11,22,0.547,0.506,0.165,0.341,20.0,63.5,44.6,51.2,10.2,12.2,10.1,100.0,109.0,100.9,0
2008-2009,NEW JERSEY NETS,2008-11-10,240,33,71,13,25,15,20,11,28,19,6,6,18,25,0.589,0.556,0.35200000000000004,0.282,33.3,75.7,55.7,57.6,7.1,13.3,18.4,100.0,111.2,117.1,0
2008-2009,MIAMI HEAT,2008-11-10,240,31,70,11,25,26,32,9,22,15,7,3,13,17,0.589,0.521,0.35700000000000004,0.457,24.3,66.7,44.3,48.4,8.3,6.5,13.4,100.0,117.1,111.2,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-10,240,35,80,9,17,27,32,5,29,18,9,1,5,27,0.563,0.494,0.213,0.4,12.8,74.4,43.6,51.4,9.9,2.1,5.0,100.0,117.0,109.3,0
2008-2009,ORLANDO MAGIC,2008-11-10,240,32,71,7,24,28,38,10,34,15,3,1,14,26,0.564,0.5,0.33799999999999997,0.535,25.6,87.2,56.4,46.9,3.3,1.6,13.8,100.0,109.3,117.0,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-10,240,38,86,4,15,22,25,11,28,10,11,4,14,23,0.526,0.465,0.174,0.29100000000000004,26.2,80.0,50.6,26.3,11.3,7.3,12.6,100.0,104.9,110.1,0
2008-2009,PHOENIX SUNS,2008-11-10,240,37,76,8,21,25,28,7,31,16,3,5,19,21,0.606,0.539,0.276,0.368,20.0,73.8,49.4,43.2,3.1,7.0,17.7,100.0,110.1,104.9,0
2008-2009,DENVER NUGGETS,2008-11-11,240,32,73,4,15,20,28,8,27,19,10,6,14,17,0.516,0.466,0.205,0.384,21.1,81.8,49.3,59.4,11.2,12.0,14.1,100.0,98.4,89.5,0
2008-2009,CHARLOTTE BOBCATS,2008-11-11,240,31,77,7,27,11,17,6,30,19,6,9,15,27,0.473,0.44799999999999995,0.35100000000000003,0.221,18.2,78.9,50.7,61.3,6.7,15.5,15.1,100.0,89.5,98.4,0
2008-2009,ATLANTA HAWKS,2008-11-11,240,39,83,7,17,28,36,13,31,23,5,8,10,18,0.5720000000000001,0.512,0.205,0.434,28.3,62.0,45.8,59.0,5.3,10.5,9.2,100.0,120.9,115.5,0
2008-2009,CHICAGO BULLS,2008-11-11,240,42,94,6,18,18,25,19,33,20,7,6,10,23,0.514,0.479,0.191,0.266,38.0,71.7,54.2,47.6,7.5,9.1,8.7,100.0,115.5,120.9,0
2008-2009,MILWAUKEE BUCKS,2008-11-11,240,30,79,7,16,26,31,17,28,16,3,2,16,26,0.502,0.424,0.203,0.392,37.8,77.8,55.6,53.3,3.5,3.8,14.7,100.0,107.8,114.7,0
2008-2009,CLEVELAND CAVALIERS,2008-11-11,240,35,72,3,20,26,32,8,28,20,7,6,9,23,0.575,0.507,0.278,0.444,22.2,62.2,44.4,57.1,8.1,9.5,9.5,100.0,114.7,107.8,0
2008-2009,LOS ANGELES LAKERS,2008-11-11,240,42,95,2,13,20,26,20,28,16,13,5,15,19,0.498,0.45299999999999996,0.13699999999999998,0.27399999999999997,37.0,58.3,47.1,38.1,13.3,7.8,12.4,100.0,108.5,101.4,0
2008-2009,DALLAS MAVERICKS,2008-11-11,240,36,86,6,22,21,28,20,34,20,10,9,21,21,0.503,0.45299999999999996,0.256,0.326,41.7,63.0,52.9,55.6,10.2,11.0,17.6,100.0,101.4,108.5,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-11-11,265,47,110,5,25,11,14,20,27,28,8,6,11,32,0.473,0.45,0.22699999999999998,0.127,34.5,71.1,49.0,59.6,7.8,9.8,8.7,100.0,107.8,110.7,0
2008-2009,GOLDEN STATE WARRIORS,2008-11-11,265,38,80,8,19,29,37,11,38,16,5,8,19,17,0.5870000000000001,0.525,0.23800000000000002,0.46299999999999997,28.9,65.5,51.0,42.1,4.9,9.4,16.5,100.0,110.7,107.8,0
2008-2009,UTAH JAZZ,2008-11-11,240,38,87,4,17,13,18,15,32,31,10,7,14,21,0.49,0.46,0.195,0.207,31.3,78.0,52.8,81.6,11.0,10.4,12.9,100.0,102.0,87.7,0
2008-2009,PHILADELPHIA 76ERS,2008-11-11,240,29,76,2,9,20,24,9,33,17,4,12,16,17,0.462,0.395,0.11800000000000001,0.316,22.0,68.8,47.2,58.6,4.4,17.1,15.6,100.0,87.7,102.0,0
2008-2009,DETROIT PISTONS,2008-11-11,240,32,77,6,19,30,36,11,28,16,6,8,7,17,0.539,0.455,0.247,0.46799999999999997,25.0,71.8,47.0,50.0,6.9,12.1,7.0,100.0,115.7,106.5,0
2008-2009,SACRAMENTO KINGS,2008-11-11,240,39,80,4,14,10,17,11,33,21,4,2,12,24,0.526,0.513,0.175,0.213,28.2,75.0,53.0,53.8,4.6,3.4,12.1,100.0,106.5,115.7,0
2008-2009,NEW YORK KNICKS,2008-11-11,240,30,79,9,21,11,17,10,30,17,5,2,15,20,0.46299999999999997,0.4370000000000001,0.266,0.215,20.4,69.8,43.5,56.7,5.6,3.2,14.8,100.0,90.1,103.6,0
2008-2009,SAN ANTONIO SPURS,2008-11-11,240,36,81,8,19,12,20,13,39,18,8,4,13,16,0.512,0.494,0.235,0.247,30.2,79.6,56.5,50.0,9.0,6.9,12.6,100.0,103.6,90.1,0
2008-2009,ATLANTA HAWKS,2008-11-12,240,31,68,13,22,27,33,5,27,17,8,3,14,33,0.618,0.551,0.324,0.485,15.2,64.3,42.7,54.8,8.9,5.8,14.5,100.0,113.2,114.3,0
2008-2009,BOSTON CELTICS,2008-11-12,240,32,76,5,24,34,42,15,28,21,4,4,15,23,0.545,0.45399999999999996,0.316,0.5529999999999999,35.7,84.8,57.3,65.6,4.4,8.7,13.7,100.0,114.3,113.2,0
2008-2009,SACRAMENTO KINGS,2008-11-12,240,42,80,5,14,14,18,10,30,25,4,5,10,26,0.586,0.556,0.175,0.225,33.3,75.0,57.1,59.5,4.6,8.8,10.2,100.0,119.1,113.3,0
2008-2009,LOS ANGELES CLIPPERS,2008-11-12,240,34,77,10,20,20,27,10,20,23,5,8,13,23,0.551,0.506,0.26,0.35100000000000003,25.0,66.7,42.9,67.6,5.8,12.1,12.8,100.0,113.3,119.1,0
2008-2009,NEW YORK KNICKS,2008-11-12,240,52,88,19,34,9,9,5,31,28,11,1,12,18,0.718,0.6990000000000001,0.386,0.102,14.3,77.5,48.0,53.8,11.3,1.5,11.5,100.0,135.5,105.8,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-12,240,40,82,5,16,18,22,9,30,18,7,4,16,8,0.562,0.518,0.195,0.268,22.5,85.7,52.0,45.0,7.2,7.4,14.9,100.0,105.8,135.5,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-12,240,37,78,7,19,23,31,12,28,18,8,6,12,16,0.5670000000000001,0.519,0.244,0.397,30.0,80.0,53.3,48.6,8.9,12.2,11.6,100.0,115.7,106.8,0
2008-2009,MIAMI HEAT,2008-11-12,240,34,72,9,23,19,24,7,28,17,7,4,17,21,0.581,0.535,0.319,0.33299999999999996,20.0,70.0,46.7,50.0,7.8,6.8,17.1,100.0,106.8,115.7,0
2008-2009,SAN ANTONIO SPURS,2008-11-12,240,32,74,7,20,7,9,7,30,24,3,4,11,22,0.5,0.48,0.27,0.122,17.5,68.2,44.0,75.0,3.8,6.3,12.4,100.0,98.9,104.0,0
2008-2009,MILWAUKEE BUCKS,2008-11-12,240,31,75,2,11,18,25,14,33,17,7,0,7,17,0.47700000000000004,0.4270000000000001,0.147,0.33299999999999996,31.8,82.5,56.0,54.8,8.9,0.0,7.5,100.0,104.0,98.9,0
2008-2009,INDIANA PACERS,2008-11-12,240,35,74,6,15,22,25,9,29,24,15,5,12,20,0.5760000000000001,0.514,0.203,0.33799999999999997,23.7,69.0,47.5,68.6,17.2,8.6,12.4,100.0,112.1,99.5,0
2008-2009,NEW JERSEY NETS,2008-11-12,240,34,80,8,22,11,15,13,29,18,4,3,18,20,0.502,0.475,0.275,0.188,31.0,76.3,52.5,52.9,4.6,5.1,17.2,100.0,99.5,112.1,0
2008-2009,LOS ANGELES LAKERS,2008-11-12,240,32,78,6,16,23,28,9,31,20,11,4,9,19,0.515,0.449,0.205,0.359,20.5,79.5,48.2,62.5,12.3,6.8,9.1,100.0,104.0,96.1,0
2008-2009,NEW ORLEANS HORNETS,2008-11-12,240,34,76,5,17,13,20,8,35,16,6,2,16,23,0.507,0.48,0.22399999999999998,0.263,20.5,79.5,51.8,47.1,6.7,3.2,15.9,100.0,96.1,104.0,0
2008-2009,ORLANDO MAGIC,2008-11-12,240,41,91,7,22,20,27,9,41,17,8,16,8,21,0.53,0.489,0.242,0.297,18.4,80.4,50.0,41.5,7.9,20.0,7.2,100.0,107.5,90.7,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-12,240,34,91,3,11,21,27,10,40,14,2,4,13,21,0.447,0.39,0.121,0.297,19.6,81.6,50.0,41.2,2.0,5.8,11.2,100.0,90.7,107.5,0
2008-2009,HOUSTON ROCKETS,2008-11-12,240,39,86,6,17,10,15,11,34,13,7,6,9,15,0.508,0.488,0.198,0.174,23.9,68.0,46.9,33.3,8.0,8.5,8.9,100.0,107.0,93.4,0
2008-2009,PHOENIX SUNS,2008-11-12,240,32,85,3,14,15,17,16,35,11,4,4,13,13,0.44299999999999995,0.39399999999999996,0.165,0.2,32.0,76.1,53.1,34.4,4.6,5.8,12.3,100.0,93.4,107.0,0
2008-2009,PHILADELPHIA 76ERS,2008-11-12,240,43,80,6,11,14,17,9,31,30,8,6,13,24,0.606,0.575,0.138,0.213,28.1,68.9,51.9,69.8,9.0,10.2,12.9,100.0,118.7,107.5,0
2008-2009,TORONTO RAPTORS,2008-11-12,240,34,80,5,21,23,28,14,23,19,7,5,14,14,0.52,0.456,0.263,0.35,31.1,71.9,48.1,55.9,7.8,7.2,13.2,100.0,107.5,118.7,0
2008-2009,UTAH JAZZ,2008-11-12,240,33,76,7,19,14,19,13,24,24,5,3,18,29,0.516,0.48,0.25,0.25,33.3,60.0,46.8,72.7,5.8,5.3,17.6,100.0,101.0,110.3,0
2008-2009,WASHINGTON WIZARDS,2008-11-12,240,29,71,5,14,32,40,16,26,13,11,10,17,18,0.536,0.444,0.19699999999999998,0.563,40.0,66.7,53.2,44.8,12.8,17.5,16.1,100.0,110.3,101.0,0
