season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2007-2008,SAN ANTONIO SPURS,2007-11-07,240,34,71,7,26,13,21,8,34,21,6,3,14,17,0.5479999999999999,0.528,0.366,0.29600000000000004,23.5,82.9,56.0,61.8,7.0,5.1,14.9,100.0,102.9,91.2,0
2007-2008,MEMPHIS GRIZZLIES,2007-11-07,240,35,93,10,25,25,32,21,32,18,5,5,18,16,0.49,0.43,0.26899999999999996,0.344,39.6,71.1,54.1,51.4,5.1,6.8,14.4,100.0,107.4,100.2,0
2007-2008,SEATTLE SUPERSONICS,2007-11-07,240,39,85,3,12,17,19,13,32,18,10,9,18,29,0.525,0.47600000000000003,0.141,0.22399999999999998,28.9,60.4,45.9,46.2,10.2,13.2,16.2,100.0,100.2,107.4,0
2007-2008,ORLANDO MAGIC,2007-11-07,240,38,76,12,31,17,22,7,44,25,2,5,17,19,0.613,0.579,0.408,0.289,19.4,78.6,55.4,65.8,2.1,7.2,16.6,100.0,111.3,101.8,0
2007-2008,TORONTO RAPTORS,2007-11-07,240,34,89,6,20,22,26,12,29,17,7,0,8,22,0.478,0.41600000000000004,0.225,0.292,21.4,80.6,44.6,50.0,7.4,0.0,7.4,100.0,101.8,111.3,0
2007-2008,CLEVELAND CAVALIERS,2007-11-07,240,37,85,8,20,19,29,15,32,20,12,7,18,28,0.517,0.48200000000000004,0.235,0.341,30.6,78.0,52.2,54.1,12.2,10.3,15.5,100.0,102.8,104.8,0
2007-2008,UTAH JAZZ,2007-11-07,240,34,74,1,6,34,40,9,34,24,12,6,17,26,0.562,0.466,0.081,0.541,22.0,69.4,47.8,70.6,12.2,9.2,15.7,100.0,104.8,102.8,0
2007-2008,DETROIT PISTONS,2007-11-08,240,32,72,6,18,23,30,7,29,17,6,2,17,24,0.546,0.486,0.25,0.41700000000000004,17.9,65.9,43.4,53.1,6.4,2.6,16.6,100.0,99.8,104.1,0
2007-2008,CHICAGO BULLS,2007-11-08,240,39,85,1,9,18,27,15,32,28,9,2,14,21,0.501,0.465,0.106,0.318,34.1,82.1,56.6,71.8,9.7,3.7,12.6,100.0,104.1,99.8,0
2007-2008,DALLAS MAVERICKS,2007-11-08,240,42,84,10,24,26,30,10,39,25,1,5,12,29,0.617,0.56,0.28600000000000003,0.35700000000000004,25.0,83.0,56.3,59.5,1.0,7.8,11.0,100.0,122.1,117.0,0
2007-2008,GOLDEN STATE WARRIORS,2007-11-08,240,44,89,11,25,16,30,8,30,23,4,5,7,23,0.563,0.556,0.281,0.337,17.0,75.0,43.7,52.3,4.1,8.3,6.4,100.0,117.0,122.1,0
2007-2008,WASHINGTON WIZARDS,2007-11-08,240,29,73,5,18,22,26,8,29,16,9,5,15,25,0.503,0.4320000000000001,0.247,0.35600000000000004,20.5,78.4,48.7,55.2,10.0,10.0,15.1,100.0,94.8,97.0,0
2007-2008,NEW JERSEY NETS,2007-11-08,240,28,72,4,22,27,32,8,31,23,5,5,16,26,0.505,0.41700000000000004,0.306,0.444,21.6,79.5,51.3,82.1,5.6,9.1,15.7,100.0,97.0,94.8,0
2007-2008,ATLANTA HAWKS,2007-11-09,240,30,70,5,11,18,25,8,21,17,9,6,19,23,0.512,0.46399999999999997,0.157,0.35700000000000004,20.5,72.4,42.6,56.7,10.1,10.3,19.0,100.0,93.1,118.9,0
2007-2008,BOSTON CELTICS,2007-11-09,240,41,68,6,10,18,25,8,31,30,8,6,18,20,0.6709999999999999,0.647,0.147,0.368,27.6,79.5,57.4,73.2,9.0,10.2,18.6,100.0,118.9,93.1,0
2007-2008,INDIANA PACERS,2007-11-09,240,34,80,6,20,13,20,10,29,17,6,4,15,28,0.49,0.46299999999999997,0.25,0.25,20.8,67.4,42.9,50.0,6.5,7.0,14.5,100.0,94.7,104.5,0
2007-2008,CHARLOTTE BOBCATS,2007-11-09,240,32,71,5,14,27,44,14,38,19,9,4,16,22,0.531,0.486,0.19699999999999998,0.62,32.6,79.2,57.1,59.4,9.8,6.7,15.0,100.0,104.5,94.7,0
2007-2008,LOS ANGELES CLIPPERS,2007-11-09,240,26,74,3,13,24,28,7,26,12,2,3,12,19,0.45799999999999996,0.3720000000000001,0.17600000000000002,0.37799999999999995,14.9,66.7,38.4,46.2,2.2,4.3,12.2,100.0,87.9,114.6,0
2007-2008,DETROIT PISTONS,2007-11-09,240,42,87,7,17,12,18,13,40,27,3,5,12,19,0.5429999999999999,0.523,0.195,0.207,33.3,85.1,61.6,64.3,3.3,8.2,11.2,100.0,114.6,87.9,0
2007-2008,MILWAUKEE BUCKS,2007-11-09,240,32,84,4,18,20,24,11,31,16,6,3,11,21,0.465,0.405,0.214,0.28600000000000003,23.4,68.9,45.7,50.0,6.7,5.3,10.4,100.0,97.6,115.3,0
2007-2008,HOUSTON ROCKETS,2007-11-09,240,36,83,8,26,24,26,14,36,24,7,9,11,19,0.551,0.48200000000000004,0.313,0.313,31.1,76.6,54.3,66.7,7.8,13.6,10.4,100.0,115.3,97.6,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-11-09,240,37,95,8,21,11,14,18,26,19,10,5,15,30,0.46,0.4320000000000001,0.221,0.147,34.0,61.9,46.3,51.4,10.6,8.6,12.9,100.0,98.6,113.5,0
2007-2008,LOS ANGELES LAKERS,2007-11-09,240,36,76,5,18,30,41,16,35,28,10,7,18,18,0.569,0.507,0.237,0.539,38.1,66.0,53.7,77.8,10.6,9.5,16.1,100.0,113.5,98.6,0
2007-2008,PHOENIX SUNS,2007-11-09,240,39,89,15,33,13,15,11,32,22,12,5,12,17,0.5539999999999999,0.522,0.371,0.16899999999999998,23.9,71.1,47.3,56.4,12.7,6.8,11.2,100.0,112.2,106.9,0
2007-2008,MIAMI HEAT,2007-11-09,240,43,88,4,15,11,14,13,35,20,9,7,15,16,0.536,0.511,0.17,0.159,28.9,76.1,52.7,46.5,9.5,12.5,13.7,100.0,106.9,112.2,0
2007-2008,SAN ANTONIO SPURS,2007-11-09,240,40,77,4,15,13,18,7,35,19,6,6,10,17,0.5710000000000001,0.545,0.195,0.23399999999999999,20.0,79.5,53.2,47.5,6.9,9.1,10.5,100.0,112.1,98.3,0
2007-2008,NEW ORLEANS HORNETS,2007-11-09,240,35,81,4,15,11,17,9,28,18,8,3,9,15,0.48,0.457,0.185,0.21,20.5,80.0,46.8,51.4,9.2,4.8,9.2,100.0,98.3,112.1,0
2007-2008,ORLANDO MAGIC,2007-11-09,240,40,85,9,29,23,28,9,31,24,10,5,15,23,0.575,0.524,0.341,0.32899999999999996,20.5,79.5,48.2,60.0,9.8,8.3,13.4,100.0,109.9,100.1,0
2007-2008,NEW YORK KNICKS,2007-11-09,240,35,79,7,19,25,33,8,35,22,11,1,20,28,0.545,0.48700000000000004,0.24100000000000002,0.418,20.5,79.5,51.8,62.9,10.8,1.8,17.6,100.0,100.1,109.9,0
2007-2008,TORONTO RAPTORS,2007-11-09,240,34,74,9,18,28,37,13,32,25,7,2,15,20,0.5820000000000001,0.52,0.243,0.5,32.5,71.1,52.9,73.5,7.6,3.0,14.2,100.0,114.6,112.4,0
2007-2008,PHILADELPHIA 76ERS,2007-11-09,240,40,88,7,21,16,23,13,27,22,7,4,11,23,0.525,0.494,0.239,0.261,28.9,67.5,47.1,55.0,7.6,7.1,10.1,100.0,112.4,114.6,0
2007-2008,MEMPHIS GRIZZLIES,2007-11-09,240,37,89,7,21,17,24,15,29,19,4,3,12,27,0.4920000000000001,0.455,0.23600000000000002,0.27,30.0,78.4,50.6,51.4,4.2,4.3,10.8,100.0,103.6,116.2,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-11-09,240,42,82,6,13,20,24,8,35,24,8,9,13,25,0.594,0.5489999999999999,0.159,0.293,21.6,70.0,49.4,57.1,8.5,13.2,12.3,100.0,116.2,103.6,0
2007-2008,CLEVELAND CAVALIERS,2007-11-09,240,35,92,7,25,16,22,18,31,14,9,3,11,25,0.457,0.418,0.272,0.239,34.6,81.6,54.4,40.0,9.9,5.2,9.8,100.0,102.0,99.8,0
2007-2008,SACRAMENTO KINGS,2007-11-09,240,28,70,2,12,33,35,7,34,7,7,4,16,19,0.5329999999999999,0.414,0.171,0.5,18.4,65.4,45.6,25.0,7.7,6.0,15.8,100.0,99.8,102.0,0
2007-2008,UTAH JAZZ,2007-11-09,240,42,86,1,8,18,27,13,31,32,11,8,18,20,0.526,0.494,0.09300000000000001,0.314,33.3,72.1,53.7,76.2,11.0,11.1,15.5,100.0,103.4,101.4,0
2007-2008,SEATTLE SUPERSONICS,2007-11-09,240,40,85,2,13,19,29,12,26,19,9,6,17,23,0.517,0.48200000000000004,0.153,0.341,27.9,66.7,46.3,47.5,9.0,7.7,14.8,100.0,101.4,103.4,0
2007-2008,DENVER NUGGETS,2007-11-09,240,45,88,12,25,16,19,13,30,32,15,0,19,25,0.612,0.58,0.284,0.21600000000000005,30.2,68.2,49.4,71.1,14.9,0.0,16.5,100.0,117.4,91.5,0
2007-2008,WASHINGTON WIZARDS,2007-11-09,240,31,81,7,20,23,31,14,30,19,9,7,24,17,0.486,0.426,0.247,0.38299999999999995,31.8,69.8,50.6,61.3,9.0,11.1,20.2,100.0,91.5,117.4,0
2007-2008,TORONTO RAPTORS,2007-11-10,240,41,75,10,20,9,10,7,37,36,10,2,23,22,0.636,0.613,0.267,0.133,20.6,77.1,53.7,87.8,10.5,3.3,22.5,100.0,106.4,74.8,0
2007-2008,CHICAGO BULLS,2007-11-10,240,27,81,5,21,12,19,11,27,18,13,2,20,17,0.397,0.364,0.259,0.235,22.9,79.4,46.3,66.7,13.7,3.6,18.3,100.0,74.8,106.4,0
2007-2008,DENVER NUGGETS,2007-11-10,240,36,82,12,31,29,34,7,41,23,14,6,22,18,0.583,0.512,0.37799999999999995,0.415,15.6,74.5,48.0,63.9,12.7,9.1,18.5,100.0,102.3,96.0,0
2007-2008,INDIANA PACERS,2007-11-10,240,42,96,9,30,13,24,14,38,31,10,3,20,28,0.4970000000000001,0.484,0.313,0.25,25.5,84.4,52.0,73.8,9.1,5.9,15.8,100.0,96.0,102.3,0
2007-2008,BOSTON CELTICS,2007-11-10,240,36,79,10,19,30,35,12,37,27,9,3,11,24,0.593,0.519,0.24100000000000002,0.44299999999999995,30.0,86.0,59.0,75.0,9.6,5.0,10.4,100.0,119.9,108.1,0
2007-2008,NEW JERSEY NETS,2007-11-10,240,33,74,5,14,30,37,6,28,19,6,10,14,28,0.5589999999999999,0.48,0.18899999999999997,0.5,14.0,70.0,41.0,57.6,6.4,16.7,13.4,100.0,108.1,119.9,0
2007-2008,PHOENIX SUNS,2007-11-10,240,45,94,12,29,4,5,10,32,29,5,2,11,16,0.551,0.5429999999999999,0.309,0.053,23.3,76.2,49.4,64.4,5.3,3.0,10.3,100.0,111.6,101.1,0
2007-2008,ORLANDO MAGIC,2007-11-10,240,40,85,8,19,8,19,10,33,25,5,3,14,14,0.514,0.518,0.22399999999999998,0.22399999999999998,23.8,76.7,50.6,62.5,5.3,4.6,13.0,100.0,101.1,111.6,0
2007-2008,DALLAS MAVERICKS,2007-11-10,240,29,82,4,16,20,21,14,31,13,3,2,13,24,0.449,0.37799999999999995,0.195,0.256,28.6,83.8,52.3,44.8,3.4,3.4,12.5,100.0,92.6,102.8,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-11-10,240,35,70,7,12,14,25,6,35,28,4,2,16,24,0.562,0.55,0.171,0.35700000000000004,16.2,71.4,47.7,80.0,4.5,3.0,16.5,100.0,102.8,92.6,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-11-10,240,36,82,3,14,18,24,17,26,15,4,7,17,30,0.502,0.457,0.171,0.293,41.5,65.0,53.1,41.7,4.5,11.9,15.5,100.0,105.3,113.2,0
2007-2008,SACRAMENTO KINGS,2007-11-10,240,30,74,6,15,34,40,14,24,12,9,4,15,24,0.546,0.446,0.203,0.541,35.0,58.5,46.9,40.0,10.2,5.9,14.1,100.0,113.2,105.3,0
2007-2008,MEMPHIS GRIZZLIES,2007-11-10,240,32,68,8,17,22,33,8,30,19,5,4,25,20,0.57,0.529,0.25,0.485,20.5,71.4,46.9,59.4,5.0,4.8,23.3,100.0,94.8,119.0,0
2007-2008,UTAH JAZZ,2007-11-10,240,49,92,5,9,15,18,12,31,34,14,1,14,30,0.59,0.56,0.098,0.196,28.6,79.5,53.1,69.4,14.1,2.0,12.3,100.0,119.0,94.8,0
2007-2008,WASHINGTON WIZARDS,2007-11-11,240,38,88,5,17,20,25,18,35,26,4,3,12,25,0.51,0.46,0.193,0.284,38.3,74.5,56.4,68.4,4.5,5.3,10.8,100.0,113.1,100.7,0
2007-2008,ATLANTA HAWKS,2007-11-11,240,30,77,3,20,27,35,12,29,21,5,6,11,17,0.48700000000000004,0.409,0.26,0.455,25.5,61.7,43.6,70.0,5.6,8.5,10.6,100.0,100.7,113.1,0
2007-2008,HOUSTON ROCKETS,2007-11-11,240,29,67,4,14,23,27,11,36,18,6,7,19,17,0.539,0.46299999999999997,0.209,0.40299999999999997,29.7,81.8,58.0,62.1,7.0,10.9,19.4,100.0,99.1,95.6,0
2007-2008,CHARLOTTE BOBCATS,2007-11-11,240,31,78,6,14,14,15,8,26,19,11,4,12,22,0.485,0.436,0.179,0.192,18.2,70.3,42.0,61.3,12.8,7.5,12.4,100.0,95.6,99.1,0
2007-2008,CLEVELAND CAVALIERS,2007-11-11,240,42,83,3,13,16,27,15,28,17,10,4,15,22,0.5429999999999999,0.524,0.157,0.325,33.3,75.7,52.4,40.5,10.7,6.0,13.7,100.0,110.1,101.6,0
2007-2008,LOS ANGELES CLIPPERS,2007-11-11,240,35,77,2,10,23,27,9,30,16,4,4,16,20,0.534,0.46799999999999997,0.13,0.35100000000000003,24.3,66.7,47.6,45.7,4.3,5.7,15.3,100.0,101.6,110.1,0
2007-2008,MIAMI HEAT,2007-11-11,240,32,73,6,25,5,9,10,33,21,10,4,16,17,0.48700000000000004,0.479,0.342,0.12300000000000001,27.0,73.3,52.4,65.6,12.0,6.8,17.2,100.0,89.7,86.2,0
2007-2008,NEW YORK KNICKS,2007-11-11,240,28,75,3,16,13,17,12,27,11,10,2,18,18,0.436,0.39299999999999996,0.213,0.22699999999999998,26.7,73.0,47.6,39.3,12.0,4.2,17.9,100.0,86.2,89.7,0
2007-2008,NEW ORLEANS HORNETS,2007-11-11,240,37,78,10,20,9,13,11,31,21,10,1,16,20,0.555,0.5379999999999999,0.256,0.16699999999999998,26.8,73.8,50.6,56.8,11.6,1.7,16.0,100.0,107.5,83.2,0
2007-2008,PHILADELPHIA 76ERS,2007-11-11,240,30,74,2,15,10,15,11,30,21,7,2,18,20,0.447,0.419,0.203,0.203,26.2,73.2,49.4,70.0,8.1,3.4,18.3,100.0,83.2,107.5,0
2007-2008,MILWAUKEE BUCKS,2007-11-11,240,34,82,2,12,18,27,15,24,17,6,6,14,23,0.469,0.4270000000000001,0.146,0.32899999999999996,28.8,82.8,48.1,50.0,6.6,12.0,13.0,100.0,96.9,124.4,0
2007-2008,SAN ANTONIO SPURS,2007-11-11,240,39,70,8,20,27,31,5,37,22,8,8,13,21,0.6759999999999999,0.614,0.28600000000000003,0.44299999999999995,17.2,71.2,51.9,56.4,8.8,11.4,13.5,100.0,124.4,96.9,0
2007-2008,DETROIT PISTONS,2007-11-11,240,38,88,8,23,23,33,12,37,27,10,1,11,25,0.522,0.47700000000000004,0.261,0.375,25.0,77.1,51.0,71.1,10.1,1.3,9.7,100.0,108.4,104.4,0
2007-2008,SEATTLE SUPERSONICS,2007-11-11,240,37,86,3,9,26,29,11,36,21,7,2,13,25,0.521,0.44799999999999995,0.105,0.337,22.9,75.0,49.0,56.8,7.1,3.1,11.6,100.0,104.4,108.4,0
2007-2008,CLEVELAND CAVALIERS,2007-11-12,240,36,86,7,19,21,38,17,28,18,4,2,14,24,0.48700000000000004,0.45899999999999996,0.221,0.442,30.4,80.0,49.5,50.0,4.1,3.4,12.0,100.0,101.3,123.6,0
2007-2008,DENVER NUGGETS,2007-11-12,240,44,80,12,22,22,33,7,39,24,7,4,13,24,0.645,0.625,0.275,0.413,20.0,69.6,50.5,54.5,7.1,6.0,12.1,100.0,123.6,101.3,0
2007-2008,NEW ORLEANS HORNETS,2007-11-12,240,32,76,11,17,9,10,5,34,16,10,4,16,19,0.522,0.493,0.22399999999999998,0.132,12.2,79.1,46.4,50.0,11.2,6.5,16.6,100.0,94.1,91.8,0
2007-2008,NEW JERSEY NETS,2007-11-12,240,31,76,4,14,16,21,9,36,21,8,6,14,11,0.48100000000000004,0.434,0.184,0.276,20.9,87.8,53.6,67.7,9.0,10.2,14.1,100.0,91.8,94.1,0
2007-2008,SACRAMENTO KINGS,2007-11-12,240,35,78,9,19,14,19,10,22,16,5,1,18,26,0.5379999999999999,0.506,0.244,0.244,27.8,59.5,43.8,45.7,5.4,1.4,17.2,100.0,100.6,126.6,0
2007-2008,UTAH JAZZ,2007-11-12,240,41,82,4,11,31,37,15,26,29,8,6,15,19,0.595,0.524,0.134,0.451,40.5,72.2,56.2,70.7,8.7,10.2,13.2,100.0,126.6,100.6,0
2007-2008,MIAMI HEAT,2007-11-13,240,30,78,1,7,15,22,8,30,17,2,4,10,15,0.433,0.391,0.09,0.282,17.4,76.9,44.7,56.7,2.3,6.3,10.2,100.0,88.1,105.5,0
2007-2008,CHARLOTTE BOBCATS,2007-11-13,240,34,79,7,15,16,22,9,38,22,5,4,8,22,0.513,0.475,0.19,0.278,23.1,82.6,55.3,64.7,5.8,5.6,8.3,100.0,105.5,88.1,0
2007-2008,PHILADELPHIA 76ERS,2007-11-13,240,33,82,5,10,13,18,12,35,21,4,5,18,27,0.467,0.433,0.122,0.22,25.0,76.1,50.0,63.6,4.3,7.8,16.7,100.0,89.3,105.3,0
2007-2008,DALLAS MAVERICKS,2007-11-13,240,37,83,6,19,19,27,11,36,25,9,8,12,17,0.522,0.48200000000000004,0.22899999999999998,0.325,23.9,75.0,50.0,67.6,9.6,11.1,11.2,100.0,105.3,89.3,0
2007-2008,BOSTON CELTICS,2007-11-13,240,31,73,6,21,33,44,7,35,17,12,8,13,24,0.547,0.466,0.28800000000000003,0.603,18.4,68.6,47.2,54.8,12.5,13.8,12.3,100.0,104.9,89.3,0
2007-2008,INDIANA PACERS,2007-11-13,240,29,83,8,25,20,26,16,31,16,2,2,22,35,0.455,0.39799999999999996,0.301,0.313,31.4,81.6,52.8,55.2,2.1,3.8,18.9,100.0,89.3,104.9,0
2007-2008,HOUSTON ROCKETS,2007-11-13,240,39,83,4,19,17,24,9,27,17,10,3,9,29,0.529,0.494,0.22899999999999998,0.289,20.5,75.0,45.0,43.6,10.8,5.1,8.8,100.0,106.4,112.9,0
2007-2008,MEMPHIS GRIZZLIES,2007-11-13,240,35,70,1,11,34,41,9,35,19,6,4,17,22,0.596,0.507,0.157,0.586,25.0,79.5,55.0,54.3,6.5,6.3,16.2,100.0,112.9,106.4,0
2007-2008,SEATTLE SUPERSONICS,2007-11-13,240,33,96,2,10,8,14,12,32,16,14,5,17,23,0.3720000000000001,0.354,0.10400000000000001,0.146,20.0,76.2,43.1,48.5,13.3,8.8,14.3,100.0,72.1,97.8,0
2007-2008,ORLANDO MAGIC,2007-11-13,240,38,82,10,25,17,22,10,48,24,6,4,26,16,0.562,0.524,0.305,0.268,23.8,80.0,56.9,63.2,5.7,4.7,22.1,100.0,97.8,72.1,0
2007-2008,NEW YORK KNICKS,2007-11-13,240,40,86,6,16,16,22,12,24,19,9,3,17,26,0.5329999999999999,0.5,0.18600000000000005,0.256,29.3,72.7,48.6,47.5,9.4,5.6,15.1,100.0,106.8,118.3,0
2007-2008,PHOENIX SUNS,2007-11-13,240,41,73,7,19,24,30,9,29,23,11,8,18,20,0.655,0.61,0.26,0.41100000000000003,27.3,70.7,51.4,56.1,11.5,11.4,17.3,100.0,118.3,106.8,0
2007-2008,DETROIT PISTONS,2007-11-13,240,37,84,8,16,12,16,11,25,22,6,3,11,21,0.516,0.488,0.19,0.19,23.4,78.1,45.6,59.5,6.8,5.2,10.8,100.0,106.4,115.4,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-11-13,240,40,73,6,15,16,22,7,36,22,4,1,13,18,0.617,0.589,0.205,0.301,21.9,76.6,54.4,55.0,4.5,1.5,13.6,100.0,115.4,106.4,0
2007-2008,LOS ANGELES LAKERS,2007-11-13,240,36,82,2,16,18,21,10,40,15,6,9,19,14,0.504,0.451,0.195,0.256,23.8,83.3,55.6,41.7,6.1,14.1,17.2,100.0,93.6,108.9,0
2007-2008,SAN ANTONIO SPURS,2007-11-13,240,40,91,13,27,14,15,8,32,29,9,5,11,21,0.5479999999999999,0.511,0.297,0.165,16.7,76.2,44.4,72.5,9.2,7.6,10.1,100.0,108.9,93.6,0
2007-2008,CHARLOTTE BOBCATS,2007-11-14,240,41,83,8,16,19,27,12,17,19,12,6,13,22,0.574,0.542,0.193,0.325,32.4,56.7,43.3,46.3,13.2,8.5,12.1,100.0,120.0,128.8,0
2007-2008,ATLANTA HAWKS,2007-11-14,240,46,77,3,6,22,27,13,25,29,10,9,16,20,0.6579999999999999,0.617,0.078,0.35100000000000003,43.3,67.6,56.7,63.0,11.0,13.4,15.3,100.0,128.8,120.0,0
2007-2008,NEW JERSEY NETS,2007-11-14,240,24,72,4,14,17,32,18,24,14,4,6,20,23,0.401,0.361,0.19399999999999998,0.444,36.0,70.6,50.0,58.3,4.7,10.2,18.9,100.0,80.3,106.0,0
2007-2008,BOSTON CELTICS,2007-11-14,240,33,71,3,12,22,31,10,32,21,15,7,14,28,0.5379999999999999,0.486,0.16899999999999998,0.4370000000000001,29.4,64.0,50.0,63.6,17.5,12.1,14.2,100.0,106.0,80.3,0
2007-2008,ORLANDO MAGIC,2007-11-14,265,41,86,11,30,24,31,8,34,30,6,5,14,21,0.5870000000000001,0.541,0.349,0.36,18.6,69.4,45.7,73.2,5.8,6.0,12.3,100.0,112.2,111.2,0
2007-2008,CLEVELAND CAVALIERS,2007-11-14,265,45,99,7,16,19,22,15,35,25,8,6,15,25,0.534,0.49,0.162,0.222,30.6,81.4,54.3,55.6,7.7,10.7,12.1,100.0,111.2,112.2,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-11-14,240,32,82,4,19,25,36,14,23,22,11,3,17,25,0.475,0.415,0.23199999999999998,0.439,29.2,65.7,44.6,68.8,11.4,4.5,14.8,100.0,96.6,114.3,0
2007-2008,DENVER NUGGETS,2007-11-14,240,42,80,1,13,25,29,12,34,25,13,8,17,27,0.593,0.531,0.163,0.363,34.3,70.8,55.4,59.5,13.5,12.7,15.5,100.0,114.3,96.6,0
2007-2008,DETROIT PISTONS,2007-11-14,240,44,83,6,13,17,25,11,34,30,4,5,14,17,0.59,0.5660000000000001,0.157,0.301,31.4,63.0,50.6,68.2,4.3,8.2,13.0,100.0,119.3,111.8,0
2007-2008,GOLDEN STATE WARRIORS,2007-11-14,240,39,95,13,34,13,21,20,24,24,6,4,11,20,0.499,0.479,0.358,0.221,37.0,68.6,49.4,61.5,6.4,5.7,9.5,100.0,111.8,119.3,0
2007-2008,LOS ANGELES LAKERS,2007-11-14,240,32,72,8,17,21,28,10,38,14,8,4,19,30,0.551,0.5,0.23600000000000002,0.389,30.3,65.5,52.7,43.8,8.8,6.2,18.4,100.0,102.5,99.2,0
2007-2008,HOUSTON ROCKETS,2007-11-14,240,30,85,7,20,23,39,20,23,18,12,4,12,25,0.44,0.39399999999999996,0.235,0.45899999999999996,34.5,69.7,47.3,60.0,13.2,7.3,10.5,100.0,99.2,102.5,0
2007-2008,NEW YORK KNICKS,2007-11-14,240,28,81,1,13,24,33,18,41,14,5,4,20,20,0.424,0.35200000000000004,0.16,0.40700000000000003,35.3,75.9,56.2,50.0,5.3,6.2,17.3,100.0,86.3,89.5,0
2007-2008,LOS ANGELES CLIPPERS,2007-11-14,240,31,85,5,20,17,21,13,33,21,2,9,14,23,0.446,0.39399999999999996,0.235,0.247,24.1,64.7,43.8,67.7,2.1,13.2,12.9,100.0,89.5,86.3,0
2007-2008,SEATTLE SUPERSONICS,2007-11-14,240,37,75,10,19,20,25,12,40,23,5,2,22,22,0.605,0.56,0.253,0.33299999999999996,34.3,78.4,60.5,62.2,5.3,3.5,20.4,100.0,109.8,100.3,0
2007-2008,MIAMI HEAT,2007-11-14,240,32,83,7,26,24,33,11,23,15,14,3,12,18,0.48700000000000004,0.428,0.313,0.39799999999999996,21.6,65.7,39.5,46.9,14.8,5.4,11.0,100.0,100.3,109.8,0
2007-2008,MEMPHIS GRIZZLIES,2007-11-14,240,39,82,6,18,15,19,13,30,24,6,7,12,17,0.5479999999999999,0.512,0.22,0.23199999999999998,31.7,63.8,48.9,61.5,6.8,9.7,11.7,100.0,111.7,115.1,0
2007-2008,MILWAUKEE BUCKS,2007-11-14,240,40,86,8,14,14,20,17,28,27,8,6,14,17,0.5379999999999999,0.512,0.163,0.233,36.2,68.3,51.1,67.5,9.0,9.4,12.9,100.0,115.1,111.7,0
2007-2008,SACRAMENTO KINGS,2007-11-14,240,39,78,11,25,14,14,3,23,26,9,2,16,18,0.612,0.5710000000000001,0.321,0.179,8.8,69.7,38.8,66.7,9.6,3.2,16.0,100.0,109.7,115.1,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-11-14,240,42,79,8,16,16,22,10,31,19,11,6,16,20,0.609,0.5820000000000001,0.203,0.278,30.3,91.2,61.2,45.2,11.7,11.3,15.3,100.0,115.1,109.7,0
2007-2008,PHILADELPHIA 76ERS,2007-11-14,240,30,75,4,11,12,17,12,29,15,5,2,20,24,0.461,0.4270000000000001,0.147,0.22699999999999998,33.3,72.5,53.9,50.0,5.8,3.8,19.5,100.0,88.7,110.9,0
2007-2008,NEW ORLEANS HORNETS,2007-11-14,240,35,73,11,20,14,22,11,24,20,12,4,15,22,0.575,0.555,0.27399999999999997,0.301,27.5,66.7,46.1,57.1,14.0,6.3,15.4,100.0,110.9,88.7,0
2007-2008,UTAH JAZZ,2007-11-14,240,33,77,3,11,23,29,10,36,23,12,4,15,15,0.512,0.44799999999999995,0.14300000000000002,0.377,23.3,67.9,47.9,69.7,12.9,5.8,14.3,100.0,98.8,94.5,0
2007-2008,TORONTO RAPTORS,2007-11-14,240,35,91,7,22,11,12,17,33,19,6,4,17,24,0.457,0.423,0.242,0.132,32.1,76.7,52.1,54.3,6.4,6.1,15.0,100.0,94.5,98.8,0
2007-2008,INDIANA PACERS,2007-11-14,240,33,84,8,22,16,19,12,26,18,7,6,15,26,0.48700000000000004,0.44,0.262,0.226,27.3,76.5,48.7,54.5,7.7,10.7,14.0,100.0,98.8,113.1,0
2007-2008,WASHINGTON WIZARDS,2007-11-14,240,36,74,5,18,26,30,8,32,23,10,6,14,17,0.591,0.52,0.243,0.405,23.5,72.7,51.3,63.9,11.0,9.7,13.8,100.0,113.1,98.8,0
2007-2008,SAN ANTONIO SPURS,2007-11-15,240,32,80,6,15,22,28,15,23,17,7,1,14,25,0.498,0.43799999999999994,0.188,0.35,31.9,71.9,48.1,53.1,7.9,1.8,13.2,100.0,104.4,119.1,0
2007-2008,DALLAS MAVERICKS,2007-11-15,240,38,73,7,16,22,30,9,32,20,11,4,13,26,0.609,0.568,0.21899999999999997,0.41100000000000003,28.1,68.1,51.9,52.6,12.5,6.2,13.1,100.0,119.1,104.4,0
